period,date,deepen_usd_total,recover_usd_total,deepen_usd_inpos,deepen_usd_flat,min_dd_pct,min_dd_usd,bars,inpos_frac,ema_sep_ok_frac,nochop_ok_frac,corr_ok_frac,fomc_allow_frac,deepen_usd_ema_sep_bad,deepen_usd_nochop_bad,deepen_usd_corr_bad,deepen_usd_fomc_blocked
2023-2025,2023-09-29,0.0,0.0,0.0,0.0,-0.1200935100597803,-152.36750000000052,253,0.0,0.0,0.3675889328063241,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-01,0.0,0.0,0.0,0.0,-0.1200935100597803,-152.36750000000052,23,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-02,0.0,0.0,0.0,0.0,-0.1200935100597803,-152.36750000000052,276,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-03,0.0,0.0,0.0,0.0,-0.1200935100597803,-152.36750000000052,276,0.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-04,0.0,0.0,0.0,0.0,-0.1200935100597803,-152.36750000000052,276,0.0,0.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-05,0.0,0.0,0.0,0.0,-0.1200935100597803,-152.36750000000052,276,0.0,0.0,0.3695652173913043,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-06,13.36200000000008,14.439000000000306,13.36200000000008,0.0,-0.12546340248459031,-159.18050000000017,253,0.13043478260869565,0.13438735177865613,0.5849802371541502,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-08,28.920000000000982,60.13000000000102,28.920000000000982,0.0,-0.09847600829326442,-124.94050000000038,23,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-09,72.00999999999749,77.16399999999703,72.00999999999749,0.0,-0.09781156982062189,-124.09750000000054,276,0.4963768115942029,1.0,0.6630434782608695,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-10,30.394000000000233,27.353999999999814,30.394000000000233,0.0,-0.09313685501487623,-118.1665000000014,276,0.2427536231884058,1.0,0.42391304347826086,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-11,93.75000000000091,107.74000000000024,93.71000000000095,0.03999999999996362,-0.09373587427846852,-118.92650000000117,276,0.7898550724637681,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-12,77.04599999999664,73.64599999999655,73.29599999999664,3.75,-0.084632357838346,-107.3765000000019,276,0.5978260869565217,1.0,0.717391304347826,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-13,100.4449999999988,207.8215000000007,100.4449999999988,0.0,-0.084632357838346,-107.3765000000019,253,0.6877470355731226,1.0,0.7747035573122529,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-15,27.720000000000255,12.840000000000146,27.720000000000255,0.0,-0.016932716752493082,-21.59999999999991,23,0.5652173913043478,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-16,14.425000000000182,10.278000000000702,13.158000000000357,1.2669999999998254,-0.01631341831571209,-20.809999999999945,276,0.10869565217391304,1.0,0.43478260869565216,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-17,74.95200000000068,69.97900000000072,71.19200000000046,3.7600000000002183,-0.02464886170595504,-31.4429999999993,276,0.2717391304347826,1.0,0.42391304347826086,1.0,1.0,0.0,2.7600000000002183,0.0,0.0
2023-2025,2023-10-18,142.6240000000039,142.77100000000337,141.83700000000408,0.7869999999998072,-0.026973127195509483,-35.49000000000024,276,0.7862318840579711,1.0,0.9782608695652174,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-19,107.98700000000008,127.88700000000017,106.43700000000035,1.5499999999997272,-0.02292981818789841,-30.170000000000073,276,0.5,1.0,0.5978260869565217,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-20,146.6470000000013,123.59000000000128,145.2485000000013,1.3985000000000127,-0.02140680001534334,-29.019999999999982,253,0.766798418972332,1.0,0.8893280632411067,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-22,0.0,0.0,0.0,0.0,-0.019924109869552842,-27.00999999999999,23,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-23,1.199999999999818,4.95299999999952,1.199999999999818,0.0,-0.019924109869552842,-27.00999999999999,276,0.018115942028985508,1.0,0.33695652173913043,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-24,0.0,0.0,0.0,0.0,-0.017155683940621835,-23.25700000000029,276,0.0,0.8804347826086957,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-25,75.5069999999987,95.74399999999946,75.5069999999987,0.0,-0.022046348451363662,-29.8870000000004,276,0.4384057971014493,1.0,0.5869565217391305,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-26,72.76100000000042,62.88099999999986,72.76100000000042,0.0,-0.012029603284604673,-16.559999999999945,276,0.4963768115942029,1.0,0.5869565217391305,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-27,33.49300000000039,30.40000000000009,33.04300000000012,0.45000000000027285,-0.012939814209460776,-17.813000000000557,253,0.2608695652173913,1.0,0.5573122529644269,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-29,1.6684999999997672,2.8049999999998363,1.6684999999997672,0.0,-0.011617720128664799,-15.993000000000393,23,0.4782608695652174,1.0,0.5217391304347826,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-30,3.1950000000001637,3.5349999999998545,3.119999999999891,0.07500000000027285,-0.010933790690714651,-15.051500000000487,276,0.043478260869565216,1.0,0.30434782608695654,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-10-31,30.2674999999997,20.99899999999957,30.103999999999587,0.16350000000011278,-0.017947427146805306,-24.706500000000688,276,0.18840579710144928,0.8369565217391305,0.2717391304347826,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-01,0.0,0.0,0.0,0.0,-0.017278026215237552,-23.785000000000764,276,0.0,0.0,0.2608695652173913,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-02,30.742999999999938,20.976000000000113,30.742999999999938,0.0,-0.025942100996365736,-35.7120000000009,276,0.08333333333333333,0.09782608695652174,0.6521739130434783,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-03,111.5649999999996,121.91799999999967,111.44499999999971,0.11999999999989086,-0.02547428309085309,-35.068000000000666,253,0.4505928853754941,0.6324110671936759,0.782608695652174,1.0,1.0,0.0,0.11999999999989086,0.0,0.0
2023-2025,2023-11-05,0.0,0.0,0.0,0.0,-0.01685234097823385,-23.199000000000524,11,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-06,0.0,0.0,0.0,0.0,-0.01685234097823385,-23.199000000000524,276,0.0,0.2717391304347826,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-07,0.0,0.0,0.0,0.0,-0.01685234097823385,-23.199000000000524,276,0.0,0.0,0.05434782608695652,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-08,0.0,0.0,0.0,0.0,-0.01685234097823385,-23.199000000000524,276,0.0,0.0,0.31521739130434784,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-09,0.0,0.0,0.0,0.0,-0.01685234097823385,-23.199000000000524,276,0.0,0.0,0.13043478260869565,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-10,0.0,0.0,0.0,0.0,-0.01685234097823385,-23.199000000000524,265,0.0,0.0,0.09056603773584905,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-12,0.0,0.0,0.0,0.0,-0.01685234097823385,-23.199000000000524,11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-13,0.0,0.0,0.0,0.0,-0.01685234097823385,-23.199000000000524,276,0.0,0.0,0.10869565217391304,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-14,24.976000000001477,21.38600000000133,24.406000000001313,0.5700000000001637,-0.020775037701474597,-28.599000000000615,276,0.15942028985507245,0.358695652173913,0.5760869565217391,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-15,61.21099999999842,62.31099999999833,61.21099999999842,0.0,-0.02153778428654929,-29.649000000000797,276,0.4673913043478261,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-16,66.65299999999797,78.23499999999876,64.99599999999828,1.656999999999698,-0.022941238003086006,-31.58100000000013,276,0.43478260869565216,1.0,0.6195652173913043,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-17,60.94299999999885,49.88999999999896,59.97299999999859,0.9700000000002547,-0.01827417951403465,-25.159999999999854,265,0.45660377358490567,1.0,0.690566037735849,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-19,0.0,0.0,0.0,0.0,-0.01827417951403465,-25.159999999999854,11,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-20,0.0,0.052999999999883585,0.0,0.0,-0.01827417951403465,-25.159999999999854,276,0.007246376811594203,0.8043478260869565,0.06521739130434782,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-21,68.83300000000054,82.50000000000091,65.93700000000035,2.8960000000001855,-0.018238589895744117,-25.110999999999876,276,0.4601449275362319,1.0,0.8043478260869565,1.0,1.0,0.0,2.173000000000229,0.0,0.0
2023-2025,2023-11-22,11.028999999999542,3.9299999999993815,11.028999999999542,0.0,-0.014308041933685955,-19.718999999999596,276,0.036231884057971016,1.0,0.2608695652173913,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-23,15.70300000000043,10.76299999999992,14.623000000000047,1.080000000000382,-0.017036285641311655,-23.47900000000027,234,0.10683760683760683,1.0,0.34615384615384615,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-24,53.9050000000002,68.86500000000024,53.9050000000002,0.0,-0.017861289124175728,-24.615999999999985,214,0.5607476635514018,1.0,0.5654205607476636,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-26,4.008000000000266,6.807999999999993,4.008000000000266,0.0,-0.005489139268134546,-7.565000000000509,11,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-27,94.60999999999785,82.77899999999818,92.96999999999844,1.639999999999418,-0.012513038871701965,-17.550000000000182,276,0.5507246376811594,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-28,83.0099999999984,100.55999999999858,80.9799999999982,2.0300000000002,-0.02389027883043382,-33.50700000000006,276,0.5760869565217391,1.0,0.7608695652173914,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-29,38.8220000000033,27.25200000000268,37.549000000003616,1.2729999999996835,-0.010381840577160295,-14.750000000000455,276,0.3115942028985507,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-11-30,13.593999999999596,12.193999999999505,12.393999999999323,1.2000000000002728,-0.009128981171916739,-12.97000000000071,276,0.10144927536231885,1.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-12-01,77.65199999999913,86.69900000000007,76.23499999999922,1.4169999999999163,-0.019312178592225893,-27.527000000000953,265,0.45660377358490567,1.0,0.49056603773584906,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-12-03,51.533000000002176,25.12300000000141,51.533000000002176,0.0,-0.025159760279460763,-39.25300000000061,11,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-12-04,134.76900000000023,58.5619999999999,134.76900000000023,0.0,-0.07033298080312844,-109.73000000000047,276,0.15217391304347827,0.7608695652173914,0.2826086956521739,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-12-05,0.0,0.0,0.0,0.0,-0.06828830561164068,-106.54000000000087,276,0.0,0.0,0.09782608695652174,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-12-06,0.0,0.0,0.0,0.0,-0.06828830561164068,-106.54000000000087,276,0.0,0.0,0.6521739130434783,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-12-07,10.2199999999998,0.0,4.75,5.4699999999998,-0.07483895779252059,-116.76000000000067,276,0.010869565217391304,0.010869565217391304,0.5434782608695652,1.0,1.0,9.429999999999836,0.0,0.0,0.0
2023-2025,2023-12-08,0.0,0.0,0.0,0.0,-0.07483895779252059,-116.76000000000067,265,0.0,0.0,0.13584905660377358,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-12-10,0.0,0.0,0.0,0.0,-0.07483895779252059,-116.76000000000067,11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-12-11,0.0,0.0,0.0,0.0,-0.07483895779252059,-116.76000000000067,276,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-12-12,0.0,0.0,0.0,0.0,-0.07483895779252059,-116.76000000000067,276,0.0,0.0,0.44565217391304346,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-12-13,15.666999999999916,32.73700000000008,15.666999999999916,0.0,-0.07483895779252059,-116.76000000000067,276,0.08333333333333333,0.08695652173913043,0.43478260869565216,1.0,0.8876811594202898,0.0,0.0,0.0,0.0
2023-2025,2023-12-14,176.36999999999853,143.6609999999987,170.4159999999988,5.9539999999997235,-0.08486299394289054,-132.39900000000034,276,0.6376811594202898,1.0,0.7934782608695652,1.0,1.0,0.0,4.329999999999927,0.0,0.0
2023-2025,2023-12-15,56.23700000000008,31.146999999999935,56.23700000000008,0.0,-0.10399576963753554,-162.2490000000007,265,0.20754716981132076,1.0,0.4528301886792453,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-12-17,0.0,0.0,0.0,0.0,-0.10094478095055026,-157.4890000000005,11,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-12-18,29.305000000000746,27.295000000000982,29.305000000000746,0.0,-0.10595070986764155,-165.29900000000043,276,0.22826086956521738,1.0,0.5217391304347826,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-12-19,62.96100000000024,77.49800000000005,62.42100000000028,0.5399999999999636,-0.10663013171810454,-166.35900000000038,276,0.41304347826086957,1.0,0.7065217391304348,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-12-20,31.881000000000768,25.106000000000222,31.369000000000597,0.512000000000171,-0.09725795596577347,-151.737000000001,276,0.3188405797101449,1.0,0.5760869565217391,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-12-21,43.4380000000001,50.38799999999992,42.70499999999993,0.7330000000001746,-0.10622888824792587,-165.73300000000108,276,0.2898550724637681,1.0,0.6304347826086957,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-12-22,143.68400000000065,138.01700000000028,140.72400000000061,2.9600000000000364,-0.0984501490241333,-153.59700000000112,265,0.6188679245283019,1.0,0.8943396226415095,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-12-25,0.0,0.0,0.0,0.0,-0.09643559914110944,-150.45400000000154,11,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-12-26,17.593000000001666,13.75000000000091,16.083000000001448,1.5100000000002183,-0.09889882383104365,-154.2970000000023,276,0.11231884057971014,1.0,0.32608695652173914,1.0,1.0,0.0,1.7800000000006548,0.0,0.0
2023-2025,2023-12-27,62.81349999999702,71.61349999999766,62.43349999999691,0.38000000000010914,-0.10560330737429213,-164.75700000000143,276,0.5942028985507246,1.0,0.9239130434782609,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-12-28,34.565999999997075,44.99699999999666,33.70599999999649,0.8600000000005821,-0.09451206614748664,-147.45300000000088,276,0.2898550724637681,1.0,0.5108695652173914,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2023-12-29,0.0,0.0,0.0,0.0,-0.08657244495721717,-135.06600000000208,265,0.0,0.5773584905660377,0.22641509433962265,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-01,0.0,0.0,0.0,0.0,-0.08657244495721717,-135.06600000000208,11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-02,57.68399999999929,44.823999999998705,57.68399999999929,0.0,-0.0954433868538298,-148.90600000000222,276,0.2644927536231884,0.43478260869565216,0.5217391304347826,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-03,0.0,0.0,0.0,0.0,-0.0948152421241567,-147.92600000000266,276,0.0,0.0,0.1956521739130435,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-04,0.0,0.0,0.0,0.0,-0.0948152421241567,-147.92600000000266,276,0.0,0.0,0.6521739130434783,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-05,0.0,0.0,0.0,0.0,-0.0948152421241567,-147.92600000000266,265,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-07,0.0,0.0,0.0,0.0,-0.0948152421241567,-147.92600000000266,11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-08,0.0,0.0,0.0,0.0,-0.0948152421241567,-147.92600000000266,276,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-09,0.0,0.0,0.0,0.0,-0.0948152421241567,-147.92600000000266,276,0.0,0.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-10,0.0,0.0,0.0,0.0,-0.0948152421241567,-147.92600000000266,276,0.0,0.0,0.15217391304347827,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-11,0.0,0.0,0.0,0.0,-0.0948152421241567,-147.92600000000266,276,0.0,0.0,0.44565217391304346,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-12,114.00399999999809,130.16399999999794,113.15399999999772,0.8500000000003638,-0.09561452424446548,-149.1730000000025,265,0.5622641509433962,0.7622641509433963,0.8603773584905661,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-14,0.0,0.0,0.0,0.0,-0.0844572637246439,-131.7660000000028,11,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-15,36.75799999999981,34.680999999999585,36.75799999999981,0.0,-0.08658334134538548,-135.0830000000028,246,0.2926829268292683,1.0,0.4268292682926829,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-16,0.0,0.0,0.0,0.0,-0.08578854597314578,-133.84300000000303,276,0.0,0.5434782608695652,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-17,0.0,0.0,0.0,0.0,-0.08578854597314578,-133.84300000000303,276,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-18,0.0,0.0,0.0,0.0,-0.08578854597314578,-133.84300000000303,276,0.0,0.0,0.6630434782608695,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-19,59.12399999999798,50.49399999999787,56.15399999999818,2.9699999999998,-0.09145466782040412,-142.68300000000318,265,0.3169811320754717,0.6037735849056604,0.8490566037735849,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-21,0.0,0.0,0.0,0.0,-0.09132006537833126,-142.47300000000314,11,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-22,0.0,0.0,0.0,0.0,-0.09132006537833126,-142.47300000000314,276,0.0,0.391304347826087,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-23,37.742000000000644,32.242000000000644,37.742000000000644,0.0,-0.09526840367913592,-148.63300000000345,276,0.18115942028985507,0.7391304347826086,0.30434782608695654,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-24,50.76799999999912,31.270999999999276,50.14499999999907,0.6230000000000473,-0.11033554465916962,-172.14000000000306,276,0.14130434782608695,0.7391304347826086,0.44565217391304346,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-25,0.0,0.0,0.0,0.0,-0.10734224273307269,-167.47000000000298,276,0.0,0.0,0.21739130434782608,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-26,10.57300000000032,8.313000000000557,10.57300000000032,0.0,-0.1110745761625509,-173.2930000000033,265,0.06415094339622641,0.19245283018867926,0.5886792452830188,1.0,1.0,0.0,0.30999999999994543,0.0,0.0
2023-2025,2024-01-28,0.0,0.0,0.0,0.0,-0.10879082139538065,-169.73000000000275,11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-01-29,76.18399999999974,55.134000000000015,75.48399999999992,0.6999999999998181,-0.1273339102009442,-198.66000000000258,276,0.42391304347826086,0.8695652173913043,0.5434782608695652,1.0,1.0,0.0,0.30999999999994543,0.0,0.0
2023-2025,2024-01-30,74.9690000000005,55.35300000000052,74.24900000000025,0.7200000000002547,-0.14078966766016288,-219.65300000000252,276,0.4166666666666667,1.0,0.5978260869565217,1.0,1.0,0.0,0.7200000000002547,0.0,0.0
2023-2025,2024-01-31,41.19300000000112,55.08300000000145,40.20000000000118,0.9929999999999382,-0.13798416818895787,-215.2760000000021,276,0.16304347826086957,1.0,0.45652173913043476,1.0,0.8876811594202898,0.0,0.0,0.0,1.332999999999629
2023-2025,2024-02-01,9.286999999998443,8.91399999999885,9.286999999998443,0.0,-0.1267865269365137,-197.8060000000014,276,0.07608695652173914,1.0,0.15217391304347827,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-02,76.70799999999053,36.00799999999117,76.70799999999053,0.0,-0.1547601192193072,-241.44900000000143,265,0.27547169811320754,0.7811320754716982,0.5433962264150943,1.0,1.0,0.0,1.0670000000000073,0.0,0.0
2023-2025,2024-02-04,0.0,0.0,0.0,0.0,-0.1522795885011068,-237.5790000000011,11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-05,0.0,0.0,0.0,0.0,-0.1522795885011068,-237.5790000000011,276,0.0,0.0,0.021739130434782608,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-06,2.312999999999647,0.669999999999618,2.1599999999998545,0.15299999999979264,-0.15333269236932456,-239.22200000000112,276,0.043478260869565216,0.11956521739130435,0.8369565217391305,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-07,10.740000000000236,3.4100000000003092,10.740000000000236,0.0,-0.15853924302150557,-247.34500000000116,276,0.03260869565217391,1.0,0.21739130434782608,1.0,1.0,0.0,3.313000000000102,0.0,0.0
2023-2025,2024-02-08,0.0,0.0,0.0,0.0,-0.15803095856167781,-246.55200000000104,276,0.0,0.3695652173913043,0.18478260869565216,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-09,0.0,0.0,0.0,0.0,-0.15803095856167781,-246.55200000000104,265,0.0,0.011320754716981131,0.39622641509433965,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-11,0.0,0.0,0.0,0.0,-0.15803095856167781,-246.55200000000104,11,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-12,0.0,0.0,0.0,0.0,-0.15803095856167781,-246.55200000000104,276,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-13,0.0,0.0,0.0,0.0,-0.15803095856167781,-246.55200000000104,276,0.0,0.0,0.6847826086956522,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-14,0.0,0.0,0.0,0.0,-0.15803095856167781,-246.55200000000104,276,0.0,0.0,0.05434782608695652,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-15,0.0,0.0,0.0,0.0,-0.15803095856167781,-246.55200000000104,276,0.0,0.0,0.9347826086956522,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-16,68.33700000000044,65.63700000000108,67.90700000000015,0.43000000000029104,-0.16984584815562687,-264.9850000000006,265,0.5584905660377358,0.909433962264151,0.8641509433962264,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-18,5.484000000000378,7.064000000000306,5.484000000000378,0.0,-0.16103707976797188,-251.24200000000064,9,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-19,49.29900000000089,60.949000000000524,48.949000000000524,0.3500000000003638,-0.15886421177450982,-247.85200000000077,246,0.483739837398374,1.0,0.5975609756097561,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-20,53.8159999999998,66.72899999999936,53.49899999999934,0.317000000000462,-0.15297631637983633,-238.66600000000108,276,0.44565217391304346,1.0,0.6956521739130435,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-21,16.184000000000196,15.150000000000091,16.184000000000196,0.0,-0.1458340544178458,-227.5230000000015,276,0.11594202898550725,1.0,0.29347826086956524,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-22,33.039999999998145,32.689999999998236,33.039999999998145,0.0,-0.14473159632086774,-225.80300000000125,276,0.2536231884057971,1.0,0.4673913043478261,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-23,38.92899999999963,29.64599999999973,38.08899999999949,0.8400000000001455,-0.15009197833541732,-234.16600000000062,265,0.2830188679245283,0.6716981132075471,0.4339622641509434,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-25,0.0,0.0,0.0,0.0,-0.14984200237156797,-233.7760000000012,11,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-26,0.0,0.0,0.0,0.0,-0.14984200237156797,-233.7760000000012,276,0.0,1.0,0.11956521739130435,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-27,48.71100000000206,52.18800000000192,47.26800000000185,1.443000000000211,-0.15125212319328374,-235.97600000000102,276,0.5144927536231884,1.0,0.6847826086956522,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-28,10.687999999999647,4.194999999999709,10.557999999999993,0.1299999999996544,-0.1522879210332353,-237.59200000000146,276,0.10507246376811594,0.6521739130434783,0.21739130434782608,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-02-29,34.45500000000084,33.55700000000115,33.525000000001455,0.9299999999993815,-0.15286991635419767,-238.5000000000009,276,0.41304347826086957,1.0,0.6847826086956522,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-03-01,44.049500000002354,71.92450000000235,44.049500000002354,0.0,-0.15794955613242434,-246.4250000000011,265,0.5018867924528302,1.0,0.6264150943396226,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-03-03,3.125,3.6950000000001637,2.6150000000002365,0.5099999999997635,-0.13438771912957181,-209.66500000000087,11,0.8181818181818182,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-03-04,63.35399999999936,94.02099999999882,63.35399999999936,0.0,-0.1353683940646746,-211.19500000000153,276,0.3333333333333333,1.0,0.5978260869565217,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-03-05,174.3700000000008,191.15400000000136,169.983000000002,4.386999999998807,-0.11680094862673662,-182.2270000000026,276,0.717391304347826,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2023-2025,2024-03-06,90.60599999999795,105.49599999999828,90.60599999999795,0.0,-0.10649232445598278,-166.14400000000114,276,0.36231884057971014,1.0,0.40217391304347827,1.0,1.0,0.0,0.0,0.0,0.0
