period,peak_ts,trough_ts,recovery_ts,peak_equity,trough_equity,max_dd_pct,max_dd_usd,to_trough_bars,to_recovery_bars
2023-2025,2025-04-16 07:30:00+00:00,2025-04-16 07:45:00+00:00,2025-04-16 07:50:00+00:00,2580.080000000003,2575.6940000000027,-0.0016999472884563493,-4.386000000000422,3.0,4.0
2023-2025,2025-01-21 04:30:00+00:00,2025-01-21 04:45:00+00:00,2025-01-21 04:55:00+00:00,1945.6554999999978,1942.3554999999976,-0.001696086486019821,-3.300000000000182,3.0,5.0
2023-2025,2024-11-21 08:40:00+00:00,2024-11-21 08:55:00+00:00,2024-11-21 09:05:00+00:00,1823.5864999999965,1820.5099999999964,-0.0016870600873608588,-3.0765000000001237,3.0,5.0
2023-2025,2025-11-12 16:05:00+00:00,2025-11-12 16:25:00+00:00,2025-11-12 16:35:00+00:00,4316.49899999999,4309.262999999991,-0.0016763585489071309,-7.235999999998967,4.0,6.0
2023-2025,2023-11-29 00:05:00+00:00,2023-11-29 00:15:00+00:00,2023-11-29 00:35:00+00:00,1410.5199999999961,1408.179999999996,-0.0016589626520716605,-2.3400000000001455,2.0,6.0
2023-2025,2025-03-28 05:55:00+00:00,2025-03-28 06:00:00+00:00,2025-03-28 06:05:00+00:00,2178.0005000000046,2174.3965000000035,-0.0016547287294016444,-3.6040000000011787,1.0,2.0
2023-2025,2025-04-10 19:35:00+00:00,2025-04-10 19:40:00+00:00,2025-04-10 19:55:00+00:00,2393.380000000003,2389.420000000003,-0.0016545638385880856,-3.9600000000000364,1.0,4.0
2023-2025,2025-10-09 13:15:00+00:00,2025-10-09 13:20:00+00:00,2025-10-09 13:25:00+00:00,3657.483499999996,3651.433499999997,-0.0016541428006440206,-6.049999999999272,1.0,2.0
2023-2025,2025-10-16 17:20:00+00:00,2025-10-16 17:30:00+00:00,2025-10-16 17:35:00+00:00,3896.174499999996,3889.7444999999957,-0.001650336759814075,-6.430000000000291,2.0,3.0
2023-2025,2025-04-10 03:15:00+00:00,2025-04-10 03:20:00+00:00,2025-04-10 03:25:00+00:00,2359.595000000002,2355.7050000000027,-0.001648587999211526,-3.889999999999418,1.0,2.0
2023-2025,2025-01-07 13:30:00+00:00,2025-01-07 13:35:00+00:00,2025-01-07 13:45:00+00:00,1928.097499999996,1924.9214999999947,-0.0016472196037811138,-3.176000000001295,1.0,3.0
2023-2025,2025-01-02 16:25:00+00:00,2025-01-02 16:35:00+00:00,2025-01-02 16:40:00+00:00,1894.1804999999947,1891.1004999999957,-0.0016260329994944867,-3.0799999999990177,2.0,3.0
2023-2025,2025-04-09 16:15:00+00:00,2025-04-09 16:25:00+00:00,2025-04-09 16:50:00+00:00,2285.7250000000026,2282.0600000000027,-0.0016034299839219335,-3.6649999999999636,2.0,7.0
2023-2025,2024-11-22 09:45:00+00:00,2024-11-22 10:00:00+00:00,2024-11-22 10:10:00+00:00,1875.2484999999958,1872.2484999999958,-0.0015997879747671195,-3.0,3.0,5.0
2023-2025,2025-10-06 03:20:00+00:00,2025-10-06 03:25:00+00:00,2025-10-06 03:40:00+00:00,3518.9164999999966,3513.2964999999976,-0.0015970825110510622,-5.619999999998981,1.0,4.0
2023-2025,2025-04-02 23:30:00+00:00,2025-04-02 23:35:00+00:00,2025-04-02 23:40:00+00:00,2261.8400000000024,2258.2300000000037,-0.0015960456973078685,-3.609999999998763,1.0,2.0
2023-2025,2025-04-21 11:55:00+00:00,2025-04-21 12:15:00+00:00,2025-04-21 12:20:00+00:00,2752.450000000004,2748.150000000003,-0.0015622445457686984,-4.300000000001091,4.0,5.0
2023-2025,2025-01-30 10:40:00+00:00,2025-01-30 11:05:00+00:00,2025-01-30 11:25:00+00:00,2022.6224999999993,2019.4724999999996,-0.0015573840397798966,-3.149999999999636,5.0,9.0
2023-2025,2025-04-11 02:50:00+00:00,2025-04-11 03:05:00+00:00,2025-04-11 03:30:00+00:00,2436.485000000003,2432.7100000000028,-0.001549363119411784,-3.775000000000091,3.0,8.0
2023-2025,2023-04-13 12:20:00+00:00,2023-04-13 12:25:00+00:00,2023-04-13 12:40:00+00:00,1221.842499999999,1219.9724999999992,-0.001530475490908123,-1.8699999999998909,1.0,4.0
2023-2025,2025-12-23 00:20:00+00:00,2025-12-23 00:25:00+00:00,2025-12-23 00:45:00+00:00,4523.36649999999,4516.46649999999,-0.0015254125439536637,-6.899999999999636,1.0,5.0
2023-2025,2023-12-03 23:05:00+00:00,2023-12-03 23:10:00+00:00,2023-12-03 23:15:00+00:00,1430.8689999999958,1428.6989999999948,-0.001516560915081011,-2.1700000000009823,1.0,2.0
2023-2025,2023-04-13 12:05:00+00:00,2023-04-13 12:15:00+00:00,2023-04-13 12:20:00+00:00,1220.7654999999993,1218.9324999999992,-0.0015015168760913467,-1.8330000000000837,2.0,3.0
2023-2025,2023-01-04 08:05:00+00:00,2023-01-04 08:10:00+00:00,2023-01-04 08:20:00+00:00,1033.973,1032.4399999999996,-0.0014826305909345638,-1.5330000000003565,1.0,3.0
2023-2025,2025-04-16 18:50:00+00:00,2025-04-16 19:00:00+00:00,2025-04-16 19:10:00+00:00,2666.2600000000034,2662.3100000000027,-0.0014814759250788567,-3.9500000000007276,2.0,4.0
2023-2025,2025-02-05 09:45:00+00:00,2025-02-05 09:50:00+00:00,2025-02-05 10:05:00+00:00,2119.683499999999,2116.5634999999984,-0.0014719178594355675,-3.1200000000008004,1.0,4.0
2023-2025,2023-03-17 14:35:00+00:00,2023-03-17 14:40:00+00:00,2023-03-17 14:45:00+00:00,1122.6410000000012,1120.9910000000016,-0.0014697485661040455,-1.6499999999996362,1.0,2.0
2023-2025,2024-11-19 02:45:00+00:00,2024-11-19 02:55:00+00:00,2024-11-19 03:05:00+00:00,1807.6304999999945,1804.985499999995,-0.001463241519768288,-2.644999999999527,2.0,4.0
2023-2025,2025-09-30 00:05:00+00:00,2025-09-30 00:10:00+00:00,2025-09-30 00:15:00+00:00,3445.6334999999963,3440.593499999997,-0.0014627208610547004,-5.039999999999054,1.0,2.0
2023-2025,2025-04-09 13:55:00+00:00,2025-04-09 14:10:00+00:00,2025-04-09 14:20:00+00:00,2273.200000000002,2269.910000000002,-0.001447298961815946,-3.2899999999999636,3.0,5.0
2023-2025,2025-09-30 00:25:00+00:00,2025-09-30 00:35:00+00:00,2025-09-30 00:45:00+00:00,3452.7464999999966,3447.7634999999973,-0.0014431989142554835,-4.982999999999265,2.0,4.0
2023-2025,2025-05-06 02:00:00+00:00,2025-05-06 02:05:00+00:00,2025-05-06 02:10:00+00:00,2954.0600000000018,2949.8400000000024,-0.0014285424128146484,-4.219999999999345,1.0,2.0
2023-2025,2025-09-19 19:25:00+00:00,2025-09-19 19:35:00+00:00,2025-09-19 19:55:00+00:00,3240.0519999999983,3235.4359999999983,-0.0014246684929748454,-4.6159999999999854,2.0,6.0
2023-2025,2025-11-11 03:35:00+00:00,2025-11-11 03:45:00+00:00,2025-11-11 04:05:00+00:00,4237.430999999991,4231.400999999991,-0.0014230320210525393,-6.030000000000655,2.0,6.0
2023-2025,2025-03-28 06:10:00+00:00,2025-03-28 06:20:00+00:00,2025-03-28 06:30:00+00:00,2181.2635000000037,2178.203500000004,-0.0014028566470760673,-3.0599999999994907,2.0,4.0
2023-2025,2023-01-04 05:00:00+00:00,2023-01-04 05:05:00+00:00,2023-01-04 05:10:00+00:00,1007.9119999999998,1006.5,-0.0014009159529798643,-1.4119999999998072,1.0,2.0
2023-2025,2025-04-21 02:05:00+00:00,2025-04-21 02:15:00+00:00,2025-04-21 02:20:00+00:00,2701.570000000003,2697.8400000000033,-0.0013806786424188644,-3.7299999999995634,2.0,3.0
2023-2025,2023-10-26 01:55:00+00:00,2023-10-26 02:00:00+00:00,2023-10-26 02:05:00+00:00,1364.356999999997,1362.476999999997,-0.0013779384721155363,-1.8800000000001091,1.0,2.0
2023-2025,2025-10-14 02:40:00+00:00,2025-10-14 03:00:00+00:00,2025-10-14 03:10:00+00:00,3753.5334999999973,3748.366499999998,-0.0013765695710453718,-5.166999999999462,4.0,6.0
2023-2025,2025-04-09 13:40:00+00:00,2025-04-09 13:45:00+00:00,2025-04-09 13:55:00+00:00,2272.9300000000026,2269.8100000000027,-0.001372677557161861,-3.119999999999891,1.0,3.0
2023-2025,2025-02-05 08:05:00+00:00,2025-02-05 08:10:00+00:00,2025-02-05 08:25:00+00:00,2108.303499999999,2105.4635,-0.0013470546342114753,-2.839999999999236,1.0,4.0
2023-2025,2025-04-16 08:05:00+00:00,2025-04-16 08:10:00+00:00,2025-04-16 08:15:00+00:00,2599.580000000003,2596.120000000003,-0.0013309842359150448,-3.4600000000000364,1.0,2.0
2023-2025,2025-01-30 15:05:00+00:00,2025-01-30 15:10:00+00:00,2025-01-30 15:15:00+00:00,2042.589499999999,2039.889499999999,-0.0013218515027124678,-2.699999999999818,1.0,2.0
2023-2025,2025-03-31 02:20:00+00:00,2025-03-31 02:25:00+00:00,2025-03-31 02:35:00+00:00,2193.7535000000044,2190.859500000004,-0.001319200174495605,-2.894000000000233,1.0,3.0
2023-2025,2024-07-11 15:25:00+00:00,2024-07-11 15:30:00+00:00,2024-07-11 15:35:00+00:00,1683.4049999999968,1681.1879999999971,-0.0013169736337955706,-2.2169999999996435,1.0,2.0
2023-2025,2025-11-11 00:55:00+00:00,2025-11-11 01:10:00+00:00,2025-11-11 01:25:00+00:00,4207.070999999993,4201.660999999993,-0.0012859302826122576,-5.4099999999998545,3.0,6.0
2023-2025,2025-05-06 16:55:00+00:00,2025-05-06 17:00:00+00:00,2025-05-06 17:10:00+00:00,3008.110000000002,3004.250000000003,-0.0012831977554008667,-3.859999999998763,1.0,3.0
2023-2025,2023-10-18 02:10:00+00:00,2023-10-18 02:20:00+00:00,2023-10-18 02:30:00+00:00,1281.993999999997,1280.3739999999966,-0.0012636564601709033,-1.6200000000003456,2.0,4.0
2023-2025,2025-10-14 05:20:00+00:00,2025-10-14 05:25:00+00:00,2025-10-14 05:30:00+00:00,3812.8464999999974,3808.126499999996,-0.0012379202781966914,-4.720000000001164,1.0,2.0
2023-2025,2025-09-16 09:25:00+00:00,2025-09-16 09:30:00+00:00,2025-09-16 09:55:00+00:00,3231.0519999999983,3227.0719999999988,-0.0012317969503429227,-3.9799999999995634,1.0,6.0
2023-2025,2025-10-16 15:55:00+00:00,2025-10-16 16:05:00+00:00,2025-10-16 16:10:00+00:00,3861.567499999996,3856.8144999999954,-0.0012308473178316293,-4.753000000000611,2.0,3.0
2023-2025,2025-06-02 20:05:00+00:00,2025-06-02 20:35:00+00:00,2025-06-02 20:50:00+00:00,3169.5950000000043,3165.7250000000045,-0.0012209761814995224,-3.869999999999891,6.0,9.0
2023-2025,2025-05-06 17:10:00+00:00,2025-05-06 17:15:00+00:00,2025-05-06 17:20:00+00:00,3011.830000000003,3008.190000000002,-0.0012085675486336322,-3.640000000001237,1.0,2.0
2023-2025,2025-09-22 18:25:00+00:00,2025-09-22 18:45:00+00:00,2025-09-22 19:00:00+00:00,3336.434999999998,3332.421999999998,-0.0012027808124539519,-4.01299999999992,4.0,7.0
2023-2025,2025-09-22 08:45:00+00:00,2025-09-22 09:05:00+00:00,2025-09-22 09:20:00+00:00,3316.228999999999,3312.251999999999,-0.0011992537306680928,-3.9769999999998618,4.0,7.0
2023-2025,2025-10-06 03:50:00+00:00,2025-10-06 03:55:00+00:00,2025-10-06 04:05:00+00:00,3530.560499999997,3526.3364999999967,-0.0011964105982605888,-4.22400000000016,1.0,3.0
2023-2025,2025-04-15 04:30:00+00:00,2025-04-15 04:40:00+00:00,2025-04-15 04:45:00+00:00,2468.810000000004,2465.860000000004,-0.0011949076680667359,-2.949999999999818,2.0,3.0
2023-2025,2025-10-16 19:25:00+00:00,2025-10-16 19:40:00+00:00,2025-10-16 19:45:00+00:00,3901.3874999999957,3896.794499999995,-0.0011772734700156162,-4.593000000000757,3.0,4.0
2023-2025,2025-09-22 05:35:00+00:00,2025-09-22 06:05:00+00:00,2025-09-22 06:10:00+00:00,3269.3819999999982,3265.541999999998,-0.0011745339027375845,-3.8400000000001455,6.0,7.0
2023-2025,2025-04-02 23:20:00+00:00,2025-04-02 23:25:00+00:00,2025-04-02 23:30:00+00:00,2258.6800000000035,2256.030000000003,-0.0011732516336977472,-2.6500000000005457,1.0,2.0
2023-2025,2024-11-18 16:10:00+00:00,2024-11-18 16:15:00+00:00,2024-11-18 16:20:00+00:00,1794.5004999999935,1792.3994999999938,-0.0011707993394259875,-2.100999999999658,1.0,2.0
2023-2025,2023-10-26 03:45:00+00:00,2023-10-26 03:50:00+00:00,2023-10-26 04:05:00+00:00,1367.046999999997,1365.4899999999968,-0.001138951330861504,-1.5570000000002437,1.0,4.0
2023-2025,2024-07-15 15:10:00+00:00,2024-07-15 15:20:00+00:00,2024-07-15 15:25:00+00:00,1698.8449999999973,1696.9319999999968,-0.0011260591754989058,-1.9130000000004657,2.0,3.0
2023-2025,2025-10-20 19:20:00+00:00,2025-10-20 19:25:00+00:00,2025-10-20 19:45:00+00:00,4174.217499999995,4169.5174999999945,-0.0011259595361288177,-4.700000000000728,1.0,5.0
2023-2025,2023-11-29 00:50:00+00:00,2023-11-29 00:55:00+00:00,2023-11-29 01:00:00+00:00,1419.9299999999969,1418.3399999999967,-0.001119773509961841,-1.5900000000001455,1.0,2.0
2023-2025,2025-09-03 17:00:00+00:00,2025-09-03 17:10:00+00:00,2025-09-03 17:35:00+00:00,3187.4779999999987,3183.9279999999994,-0.0011137331771385872,-3.5499999999992724,2.0,7.0
2023-2025,2025-01-03 03:00:00+00:00,2025-01-03 03:05:00+00:00,2025-01-03 03:10:00+00:00,1904.114499999995,1901.9974999999947,-0.0011118028879041342,-2.117000000000189,1.0,2.0
2023-2025,2025-04-09 16:00:00+00:00,2025-04-09 16:10:00+00:00,2025-04-09 16:15:00+00:00,2283.3200000000024,2280.7900000000022,-0.0011080356673616176,-2.5300000000002,2.0,3.0
2023-2025,2025-04-16 07:50:00+00:00,2025-04-16 07:55:00+00:00,2025-04-16 08:00:00+00:00,2584.370000000003,2581.5200000000036,-0.001102783270197194,-2.8499999999994543,1.0,2.0
2023-2025,2025-11-12 15:20:00+00:00,2025-11-12 15:25:00+00:00,2025-11-12 15:35:00+00:00,4276.8459999999895,4272.15999999999,-0.0010956672276719592,-4.685999999999694,1.0,3.0
2023-2025,2025-02-05 06:25:00+00:00,2025-02-05 06:50:00+00:00,2025-02-05 06:55:00+00:00,2100.423499999999,2098.1634999999987,-0.001075973488203763,-2.2600000000002183,5.0,6.0
2023-2025,2025-10-08 08:10:00+00:00,2025-10-08 08:15:00+00:00,2025-10-08 08:25:00+00:00,3628.8434999999963,3625.0534999999954,-0.0010444098787949496,-3.790000000000873,1.0,3.0
2023-2025,2025-11-24 21:00:00+00:00,2025-11-24 21:05:00+00:00,2025-11-24 21:20:00+00:00,4396.062499999991,4391.532499999992,-0.001030467605953933,-4.529999999998836,1.0,4.0
2023-2025,2025-01-21 15:55:00+00:00,2025-01-21 16:00:00+00:00,2025-01-21 16:15:00+00:00,1957.5524999999986,1955.5524999999986,-0.0010216839650533105,-2.0,1.0,4.0
2023-2025,2024-11-22 10:15:00+00:00,2024-11-22 10:20:00+00:00,2024-11-22 10:25:00+00:00,1880.3684999999966,1878.4484999999966,-0.0010210764538972628,-1.9200000000000728,1.0,2.0
2023-2025,2024-07-16 15:25:00+00:00,2024-07-16 15:30:00+00:00,2024-07-16 15:40:00+00:00,1706.244999999997,1704.5049999999972,-0.0010197832081557667,-1.7399999999997817,1.0,3.0
2023-2025,2025-04-11 02:25:00+00:00,2025-04-11 02:30:00+00:00,2025-04-11 02:50:00+00:00,2436.340000000003,2433.930000000003,-0.0009891887010843314,-2.4099999999998545,1.0,5.0
2023-2025,2023-10-25 17:35:00+00:00,2023-10-25 17:40:00+00:00,2023-10-25 17:45:00+00:00,1361.606999999997,1360.2669999999969,-0.000984131250794218,-1.3400000000001455,1.0,2.0
2023-2025,2025-02-05 09:25:00+00:00,2025-02-05 09:30:00+00:00,2025-02-05 09:35:00+00:00,2118.5634999999993,2116.4934999999987,-0.0009770771562903624,-2.0700000000006185,1.0,2.0
2023-2025,2025-10-16 22:10:00+00:00,2025-10-16 22:15:00+00:00,2025-10-16 22:20:00+00:00,4014.1314999999945,4010.2214999999946,-0.000974058772115427,-3.9099999999998545,1.0,2.0
2023-2025,2025-04-10 22:50:00+00:00,2025-04-10 22:55:00+00:00,2025-04-10 23:00:00+00:00,2406.200000000003,2403.8650000000025,-0.000970409774748715,-2.335000000000491,1.0,2.0
2023-2025,2024-11-22 07:40:00+00:00,2024-11-22 07:45:00+00:00,2024-11-22 07:50:00+00:00,1855.2084999999968,1853.4484999999966,-0.0009486804313371122,-1.7600000000002183,1.0,2.0
2023-2025,2025-04-10 15:05:00+00:00,2025-04-10 15:10:00+00:00,2025-04-10 15:20:00+00:00,2377.320000000003,2375.0700000000024,-0.0009464438948061371,-2.2500000000004547,1.0,3.0
2023-2025,2024-11-18 13:55:00+00:00,2024-11-18 14:05:00+00:00,2024-11-18 14:10:00+00:00,1775.7204999999938,1774.060499999994,-0.0009348318048926219,-1.6599999999998545,2.0,3.0
2023-2025,2025-10-06 04:05:00+00:00,2025-10-06 04:15:00+00:00,2025-10-06 04:25:00+00:00,3531.890499999997,3528.593499999997,-0.0009334943991042843,-3.2969999999995707,2.0,4.0
2023-2025,2025-09-22 17:55:00+00:00,2025-09-22 18:20:00+00:00,2025-09-22 18:25:00+00:00,3335.5749999999985,3332.5079999999984,-0.0009194816485913471,-3.0670000000000073,5.0,6.0
2023-2025,2025-01-30 15:15:00+00:00,2025-01-30 15:20:00+00:00,2025-01-30 15:25:00+00:00,2044.6894999999993,2042.8095,-0.0009194550077159525,-1.8799999999991996,1.0,2.0
2023-2025,2023-10-26 04:55:00+00:00,2023-10-26 05:00:00+00:00,2023-10-26 05:05:00+00:00,1370.816999999997,1369.5669999999966,-0.0009118649681179036,-1.2500000000004547,1.0,2.0
2023-2025,2023-03-20 07:35:00+00:00,2023-03-20 07:40:00+00:00,2023-03-20 07:45:00+00:00,1217.9740000000008,1216.877000000001,-0.0009006760407034298,-1.0969999999997526,1.0,2.0
2023-2025,2025-10-08 03:50:00+00:00,2025-10-08 03:55:00+00:00,2025-10-08 04:05:00+00:00,3583.4604999999965,3580.2334999999957,-0.000900526181326855,-3.2270000000007713,1.0,3.0
2023-2025,2025-10-16 15:30:00+00:00,2025-10-16 15:50:00+00:00,2025-10-16 15:55:00+00:00,3854.0774999999944,3850.704499999995,-0.0008751770040948958,-3.3729999999995925,4.0,5.0
2023-2025,2025-10-13 23:40:00+00:00,2025-10-13 23:45:00+00:00,2025-10-13 23:50:00+00:00,3716.5934999999968,3713.3464999999974,-0.0008736494857453092,-3.246999999999389,1.0,2.0
2023-2025,2025-06-02 22:30:00+00:00,2025-06-02 22:35:00+00:00,2025-06-02 23:00:00+00:00,3185.8150000000046,3183.058000000004,-0.0008653986499531641,-2.7570000000005166,1.0,6.0
2023-2025,2024-04-11 20:25:00+00:00,2024-04-11 20:30:00+00:00,2024-04-11 20:35:00+00:00,1587.9444999999944,1586.5744999999945,-0.0008627505558285176,-1.3699999999998909,1.0,2.0
2023-2025,2023-11-21 03:55:00+00:00,2023-11-21 04:00:00+00:00,2023-11-21 04:05:00+00:00,1377.6629999999966,1376.4759999999967,-0.0008616040352392718,-1.1869999999998981,1.0,2.0
2023-2025,2025-04-10 14:40:00+00:00,2025-04-10 14:50:00+00:00,2025-04-10 15:00:00+00:00,2369.470000000003,2367.440000000003,-0.0008567316741719955,-2.0300000000002,2.0,4.0
2023-2025,2025-02-05 10:05:00+00:00,2025-02-05 10:15:00+00:00,2025-02-05 10:20:00+00:00,2119.803499999999,2118.003499999999,-0.0008491353090039899,-1.800000000000182,2.0,3.0
2023-2025,2025-05-06 20:40:00+00:00,2025-05-06 20:45:00+00:00,2025-05-06 20:50:00+00:00,3044.8900000000026,3042.320000000003,-0.0008440370588098656,-2.569999999999709,1.0,2.0
2023-2025,2025-04-21 02:40:00+00:00,2025-04-21 02:45:00+00:00,2025-04-21 02:55:00+00:00,2710.630000000004,2708.4200000000033,-0.0008153086182920433,-2.210000000000946,1.0,3.0
2023-2025,2025-04-10 18:50:00+00:00,2025-04-10 18:55:00+00:00,2025-04-10 19:05:00+00:00,2392.295000000003,2390.390000000003,-0.0007963064755808213,-1.9049999999997453,1.0,3.0
2023-2025,2023-01-04 02:50:00+00:00,2023-01-04 02:55:00+00:00,2023-01-04 03:00:00+00:00,1005.6699999999996,1004.8699999999999,-0.0007954895741144608,-0.7999999999997272,1.0,2.0
2023-2025,2023-03-17 14:45:00+00:00,2023-03-17 14:50:00+00:00,2023-03-17 14:55:00+00:00,1127.2740000000015,1126.381000000001,-0.0007921765249624402,-0.8930000000004839,1.0,2.0
2023-2025,2024-07-16 22:45:00+00:00,2024-07-16 22:50:00+00:00,2024-07-16 23:05:00+00:00,1722.9849999999967,1721.624999999997,-0.0007893278235153733,-1.3599999999996726,1.0,4.0
2023-2025,2025-09-30 01:45:00+00:00,2025-09-30 01:50:00+00:00,2025-09-30 01:55:00+00:00,3470.700499999997,3467.963499999996,-0.0007886016093872072,-2.7370000000009895,1.0,2.0
2023-2025,2025-01-22 04:30:00+00:00,2025-01-22 04:40:00+00:00,2025-01-22 04:45:00+00:00,1979.5324999999991,1977.9894999999985,-0.0007794769724672745,-1.5430000000005748,2.0,3.0
2023-2025,2025-04-21 02:30:00+00:00,2025-04-21 02:35:00+00:00,2025-04-21 02:40:00+00:00,2706.0500000000034,2703.950000000004,-0.000776038875852092,-2.0999999999994543,1.0,2.0
2023-2025,2025-03-18 12:55:00+00:00,2025-03-18 13:00:00+00:00,2025-03-18 13:20:00+00:00,2144.8565000000053,2143.1965000000055,-0.0007739445506027565,-1.6599999999998545,1.0,5.0
2023-2025,2025-11-19 15:00:00+00:00,2025-11-19 15:10:00+00:00,2025-11-19 15:15:00+00:00,4387.119499999991,4383.7264999999925,-0.0007734004054364974,-3.39299999999821,2.0,3.0
2023-2025,2024-10-30 05:35:00+00:00,2024-10-30 05:40:00+00:00,2024-10-30 05:45:00+00:00,1751.476499999994,1750.1264999999937,-0.0007707782548040942,-1.3500000000003638,1.0,2.0
2023-2025,2025-05-06 13:05:00+00:00,2025-05-06 13:10:00+00:00,2025-05-06 13:15:00+00:00,2969.3000000000025,2967.030000000002,-0.000764489947125746,-2.2700000000004366,1.0,2.0
2023-2025,2023-10-26 04:10:00+00:00,2023-10-26 04:15:00+00:00,2023-10-26 04:20:00+00:00,1369.1569999999967,1368.1169999999968,-0.000759591485855915,-1.0399999999999636,1.0,2.0
2023-2025,2024-11-21 07:45:00+00:00,2024-11-21 07:55:00+00:00,2024-11-21 08:20:00+00:00,1818.5199999999966,1817.159999999996,-0.0007478608978732648,-1.360000000000582,2.0,7.0
2023-2025,2025-11-24 20:40:00+00:00,2025-11-24 20:50:00+00:00,2025-11-24 21:00:00+00:00,4393.772499999992,4390.502499999991,-0.0007442351646564926,-3.2700000000004366,2.0,4.0
2023-2025,2024-04-12 02:05:00+00:00,2024-04-12 02:10:00+00:00,2024-04-12 02:15:00+00:00,1622.9814999999946,1621.7744999999943,-0.0007436930119045781,-1.2070000000003347,1.0,2.0
2023-2025,2024-11-19 02:20:00+00:00,2024-11-19 02:25:00+00:00,2024-11-19 02:30:00+00:00,1798.9204999999945,1797.6004999999948,-0.0007337733935433022,-1.319999999999709,1.0,2.0
2023-2025,2023-03-17 17:35:00+00:00,2023-03-17 17:40:00+00:00,2023-03-17 17:50:00+00:00,1147.9520000000014,1147.1110000000015,-0.000732609028948894,-0.8409999999998945,1.0,3.0
2023-2025,2023-03-15 16:30:00+00:00,2023-03-15 16:35:00+00:00,2023-03-15 16:40:00+00:00,1119.3820000000014,1118.5670000000016,-0.0007280803157454496,-0.8149999999998272,1.0,2.0
2023-2025,2024-07-17 01:55:00+00:00,2024-07-17 02:00:00+00:00,2024-07-17 02:10:00+00:00,1744.664999999997,1743.4179999999967,-0.0007147503962080526,-1.2470000000002983,1.0,3.0
2023-2025,2025-01-03 01:00:00+00:00,2025-01-03 01:10:00+00:00,2025-01-03 01:15:00+00:00,1900.6274999999957,1899.297499999995,-0.0006997688921163148,-1.3300000000008367,2.0,3.0
2023-2025,2025-10-16 20:55:00+00:00,2025-10-16 21:00:00+00:00,2025-10-16 22:05:00+00:00,3969.4044999999956,3966.634499999995,-0.0006978376731321401,-2.7700000000004366,1.0,14.0
2023-2025,2025-09-15 16:10:00+00:00,2025-09-15 16:15:00+00:00,2025-09-15 16:25:00+00:00,3204.4719999999984,3202.241999999998,-0.0006959024762894783,-2.230000000000473,1.0,3.0
2023-2025,2025-04-21 23:30:00+00:00,2025-04-21 23:35:00+00:00,2025-04-21 23:45:00+00:00,2818.270000000002,2816.3100000000018,-0.0006954621097340352,-1.9600000000000364,1.0,3.0
2023-2025,2025-01-07 13:45:00+00:00,2025-01-07 13:50:00+00:00,2025-01-07 13:55:00+00:00,1929.4484999999956,1928.1074999999962,-0.0006950172549303746,-1.3409999999994398,1.0,2.0
2023-2025,2023-01-09 02:40:00+00:00,2023-01-09 02:45:00+00:00,2023-01-09 02:50:00+00:00,1056.1349999999993,1055.4049999999993,-0.0006911995152134587,-0.7300000000000182,1.0,2.0
2023-2025,2025-04-16 00:20:00+00:00,2025-04-16 00:25:00+00:00,2025-04-16 00:30:00+00:00,2503.870000000003,2502.1400000000026,-0.0006909304396796045,-1.730000000000473,1.0,2.0
2023-2025,2025-06-02 20:55:00+00:00,2025-06-02 21:00:00+00:00,2025-06-02 22:05:00+00:00,3171.115000000005,3168.9250000000043,-0.0006906088237104147,-2.1900000000005093,1.0,14.0
2023-2025,2025-10-08 08:25:00+00:00,2025-10-08 08:30:00+00:00,2025-10-08 08:35:00+00:00,3630.0934999999963,3627.6034999999965,-0.0006859327452584107,-2.4899999999997817,1.0,2.0
2023-2025,2025-01-02 16:55:00+00:00,2025-01-02 17:00:00+00:00,2025-01-02 17:05:00+00:00,1898.9204999999954,1897.6204999999952,-0.0006845994869191241,-1.300000000000182,1.0,2.0
2023-2025,2025-04-21 07:10:00+00:00,2025-04-21 07:15:00+00:00,2025-04-21 07:20:00+00:00,2732.280000000004,2730.4200000000033,-0.0006807501427381624,-1.860000000000582,1.0,2.0
2023-2025,2025-10-08 04:15:00+00:00,2025-10-08 04:40:00+00:00,2025-10-08 04:50:00+00:00,3590.8534999999965,3588.4164999999966,-0.0006786687343273146,-2.436999999999898,5.0,7.0
2023-2025,2025-02-05 08:25:00+00:00,2025-02-05 08:35:00+00:00,2025-02-05 08:40:00+00:00,2109.253499999999,2107.8234999999986,-0.0006779649767086893,-1.430000000000291,2.0,3.0
2023-2025,2025-01-02 15:40:00+00:00,2025-01-02 15:45:00+00:00,2025-01-02 15:50:00+00:00,1884.3264999999944,1883.0504999999946,-0.0006771650242141103,-1.27599999999984,1.0,2.0
2023-2025,2025-09-19 18:25:00+00:00,2025-09-19 18:35:00+00:00,2025-09-19 18:55:00+00:00,3237.4089999999983,3235.2189999999987,-0.0006764668906522608,-2.1899999999996,2.0,6.0
2023-2025,2024-11-22 08:40:00+00:00,2024-11-22 08:45:00+00:00,2024-11-22 08:50:00+00:00,1864.668499999996,1863.4254999999964,-0.0006666064236079405,-1.2429999999994834,1.0,2.0
2023-2025,2025-09-22 05:25:00+00:00,2025-09-22 05:30:00+00:00,2025-09-22 05:35:00+00:00,3266.7619999999993,3264.591999999999,-0.0006642663285540973,-2.1700000000000728,1.0,2.0
