iter,score,final_equity,cagr,vol,sharpe,max_drawdown,beta_ema_slow,beta_ema_fast,beta_reclaim_lookback
604,2.527238671916076,1.8561147146850645,0.24998887429130012,0.08580184467129166,2.643470709401137,-0.05811601874253036,200,20,5
323,2.527238671916076,1.8561147146850645,0.24998887429130012,0.08580184467129166,2.643470709401137,-0.05811601874253036,200,20,5
50,2.527238671916076,1.8561147146850645,0.24998887429130012,0.08580184467129166,2.643470709401137,-0.05811601874253036,200,20,5
618,2.527238671916076,1.8561147146850645,0.24998887429130012,0.08580184467129166,2.643470709401137,-0.05811601874253036,200,20,5
331,2.527238671916076,1.8561147146850645,0.24998887429130012,0.08580184467129166,2.643470709401137,-0.05811601874253036,200,20,5
762,2.5253623036538544,1.8446470940460535,0.2471971544910614,0.08568330044816477,2.6209127605519535,-0.04777522844904947,150,30,3
238,2.5253623036538544,1.8446470940460535,0.2471971544910614,0.08568330044816477,2.6209127605519535,-0.04777522844904947,150,30,3
403,2.5253623036538544,1.8446470940460535,0.2471971544910614,0.08568330044816477,2.6209127605519535,-0.04777522844904947,150,30,3
766,2.5253623036538544,1.8446470940460535,0.2471971544910614,0.08568330044816477,2.6209127605519535,-0.04777522844904947,150,30,3
559,2.5253623036538544,1.8446470940460535,0.2471971544910614,0.08568330044816477,2.6209127605519535,-0.04777522844904947,150,30,3
494,2.5253623036538544,1.8446470940460535,0.2471971544910614,0.08568330044816477,2.6209127605519535,-0.04777522844904947,150,30,3
609,2.5253623036538544,1.8446470940460535,0.2471971544910614,0.08568330044816477,2.6209127605519535,-0.04777522844904947,150,30,3
573,2.5253623036538544,1.8446470940460535,0.2471971544910614,0.08568330044816477,2.6209127605519535,-0.04777522844904947,150,30,3
567,2.5253623036538544,1.8446470940460535,0.2471971544910614,0.08568330044816477,2.6209127605519535,-0.04777522844904947,150,30,3
36,2.5253623036538544,1.8446470940460535,0.2471971544910614,0.08568330044816477,2.6209127605519535,-0.04777522844904947,150,30,3
25,2.5141176263218767,1.8393117271412456,0.24589451100634996,0.0856510139503446,2.60966808321998,-0.04777522844905158,200,30,3
245,2.5141176263218767,1.8393117271412456,0.24589451100634996,0.0856510139503446,2.60966808321998,-0.04777522844905158,200,30,3
577,2.5141176263218767,1.8393117271412456,0.24589451100634996,0.0856510139503446,2.60966808321998,-0.04777522844905158,200,30,3
199,2.5141176263218767,1.8393117271412456,0.24589451100634996,0.0856510139503446,2.60966808321998,-0.04777522844905158,200,30,3
