iter,score,final_equity,cagr,vol,sharpe,max_drawdown,fast,slow,ema_fast,ema_slow,atr_n,sep_k,nochop_ema,nochop_lookback,nochop_min,htf_slope_on,htf_slope_ema,htf_slope_window,htf_slope_atr_mult,base_slope_on,base_slope_ema,base_slope_window
329,2.364413553487329,2.1804799518514555,0.32477292309034933,0.11330652093303824,2.53877367666076,-0.08718006158671532,25,200,30,120,20,0.2,30,20,12,False,200,10,0.03,False,50,30
468,2.364217261961732,1.9441110879335273,0.2710528562543635,0.09685900970381897,2.5246542289663036,-0.08021848350228589,25,150,30,120,20,0.33,15,20,13,True,50,6,0.03,True,50,20
755,2.3640960687611914,1.9303803577165226,0.2678067947815985,0.0960113396756195,2.5194598174155587,-0.07768187432718365,10,100,50,200,14,0.2,30,20,13,True,50,4,0.02,True,50,20
286,2.3632408106371794,1.9645783073630516,0.27586438970310634,0.09899086007161448,2.5105605555696773,-0.07365987246624894,15,200,50,120,20,0.35,20,15,10,False,30,4,,True,100,10
270,2.3625808438019815,1.9554570101724906,0.2737240883149741,0.09798068150703602,2.518293758854302,-0.07785645752616022,10,200,50,200,10,0.15,30,20,14,True,50,4,0.03,False,200,10
825,2.3603408906622705,1.8302825954642756,0.24368451165137617,0.08924519653171804,2.488196943109757,-0.06392802622374316,15,200,50,250,20,0.35,20,15,12,False,50,8,0.04,True,50,20
79,2.3599246705893893,1.991309638719226,0.28210050988076163,0.10041562240547479,2.5249105847623516,-0.08249295708648119,15,75,30,200,14,0.3,15,30,11,True,30,6,0.03,True,200,30
178,2.3575991387726645,2.2307284393310507,0.3357069281457561,0.11566227446962524,2.560461089876176,-0.10143097555175573,15,200,20,150,10,0.4,20,25,12,False,30,4,0.015,False,50,20
748,2.3570508287034757,1.912710468181128,0.26360769063541944,0.09528473415949772,2.503127005311575,-0.07303808830404968,10,50,50,200,14,0.27,30,30,10,False,30,3,0.03,True,50,20
289,2.3560140340627687,1.9047088252212074,0.2616980073194355,0.0933752021975548,2.5361871297351093,-0.09008654783617032,30,125,80,250,14,0.3,20,15,10,False,100,6,0.04,True,50,30
154,2.3547615409430938,2.0791156041736283,0.30221578842054186,0.10662323836961585,2.529941448237822,-0.08758995364736422,30,100,20,200,14,0.33,30,30,15,False,30,4,,True,200,20
95,2.3545821818212964,1.9636046247440664,0.27563621949706674,0.09759262605495228,2.543289020975574,-0.09435341957713861,30,75,20,150,14,0.15,30,20,13,True,200,10,0.015,False,100,30
253,2.354128208212896,1.8300977610441835,0.24363919826904512,0.0898004420955689,2.4729633807807487,-0.05941758628392646,10,50,80,200,14,0.27,30,15,10,False,100,8,0.02,False,100,30
609,2.3536303161418983,1.9487694772326383,0.2721508087700899,0.09895288988128688,2.482029282705896,-0.06419948328199865,25,100,50,250,20,0.33,30,20,13,False,200,3,,False,50,20
669,2.3525955936551917,1.9806747547321675,0.2796259588248322,0.0996074511982773,2.5251887660096055,-0.08629658617720704,10,75,30,150,14,0.2,20,15,10,False,200,3,0.01,True,200,20
898,2.3510947413861105,2.161118012543223,0.3205168160831646,0.11253734519530162,2.5267589065190625,-0.0878320825664759,25,125,20,120,10,0.4,20,30,15,False,30,4,0.01,False,100,20
48,2.3493208636978506,2.0048141553038636,0.2852306297745746,0.10288754520768181,2.490391517985193,-0.07053532714367117,20,200,80,150,10,0.27,30,25,12,True,100,8,0.03,False,100,10
384,2.348327794329528,2.0146734111119,0.28750733757691993,0.10123466260163314,2.546868839198467,-0.09927052243446943,30,125,30,200,10,0.27,20,20,13,True,100,3,0.015,False,50,30
397,2.3474288599318656,2.0277913960019673,0.2905255388171437,0.10467605506505474,2.488890037386795,-0.07073058872746474,25,100,30,250,14,0.25,30,25,12,False,100,3,,False,200,10
693,2.3469291441974462,1.9948988519882724,0.2829337497923661,0.10223548441814093,2.488123114553393,-0.07059698517797341,15,125,80,150,10,0.3,15,25,11,False,200,3,0.015,False,50,30
668,2.346340043043699,1.848890409538691,0.24823145243811573,0.09120851729111748,2.4765931730451975,-0.06512656500074943,10,50,80,200,10,0.3,30,30,13,False,30,3,0.04,False,50,10
620,2.346334463436193,2.0788150523100644,0.30214787097431905,0.10827984609682692,2.492399004973845,-0.07303227076882601,20,100,20,150,14,0.25,20,25,13,False,30,4,0.03,True,200,10
629,2.3455446701928095,1.8799442426526174,0.2557549594073383,0.09383869438484219,2.4738063558067975,-0.06413084280699399,20,125,80,200,10,0.33,20,20,14,False,50,3,0.02,False,200,10
284,2.3447840504625854,2.1729415561195347,0.32311872947994913,0.11290004127139161,2.5364387480137878,-0.09582734877560117,10,200,20,150,10,0.4,30,20,12,False,100,6,0.015,True,200,30
720,2.3445487203412414,1.8707938917145086,0.2535463846075481,0.09361546159286555,2.460680136476437,-0.05806570806759759,10,150,80,200,20,0.4,20,20,12,False,30,3,0.01,True,50,20
357,2.34417727849271,1.965187760884202,0.2760071706455607,0.09989843906951638,2.489775842780122,-0.0727992821437059,15,150,20,120,14,0.2,15,25,11,True,200,6,0.03,False,200,30
231,2.3435468762020344,2.069894793353404,0.30012924404783226,0.10629285975419987,2.5223885855424677,-0.08942085467021654,25,150,20,120,20,0.25,15,20,11,True,50,6,0.03,True,200,30
436,2.3418291500493753,2.0563232910814904,0.2970473611897655,0.10646539592258476,2.496182604491476,-0.0771767272210504,25,100,20,250,10,0.25,30,25,12,False,30,3,0.015,True,200,30
22,2.3412812010742488,2.009651516198103,0.28634856943892384,0.10367427139317104,2.480662259509357,-0.06969052921755403,25,200,50,250,10,0.25,20,25,15,False,50,8,0.01,False,50,10
119,2.3404081834941453,1.8099389874151919,0.238679476959895,0.08804093246356846,2.475217522623553,-0.06740466956470403,20,100,80,200,14,0.4,30,15,13,True,30,10,0.01,True,50,30
143,2.339394459313197,2.1082618745262245,0.3087725508230237,0.10900421837238933,2.5231119244790365,-0.09185873258291988,25,100,20,150,20,0.35,30,25,12,True,200,8,,False,100,10
627,2.3393661318791437,2.003585141926643,0.2849463236557124,0.1029499244781166,2.4867958263494856,-0.07371484723517097,10,125,50,150,10,0.27,30,25,12,True,30,10,0.02,False,100,10
388,2.339025612610348,2.048534125083922,0.29527268349195634,0.1061674759585729,2.4899931040716186,-0.07548374573063521,10,150,30,150,14,0.3,30,15,11,False,100,6,0.03,False,100,10
197,2.3389712278463706,1.9937114975730876,0.28265821027458715,0.10189989228423248,2.4938733041624963,-0.07745103815806287,30,100,50,200,14,0.2,20,20,10,True,100,3,0.01,False,100,30
392,2.3382124103944095,1.795813065639706,0.23518295747138906,0.08632980986053355,2.4898065766544435,-0.07579708313001687,10,75,80,200,20,0.33,20,20,13,True,100,6,0.04,False,200,30
444,2.3378869178455393,2.125761535903328,0.31268148471434265,0.10936162843068907,2.5424924014882664,-0.10230274182136356,10,125,20,120,14,0.35,15,30,10,True,100,4,0.03,True,100,30
174,2.337478445484112,1.7534178731959933,0.22458233114424808,0.0837901547650957,2.4598264598095954,-0.06117400716274157,15,75,80,200,14,0.25,15,20,15,True,100,4,0.015,False,200,20
769,2.337046075507797,2.0054124766138735,0.28536899837070817,0.10311686016984474,2.4861252117424937,-0.07453956811734841,10,100,20,150,14,0.25,30,20,10,True,200,10,0.015,False,100,30
586,2.336019211965427,2.129266240020639,0.3134618627013557,0.11021256554362079,2.529103011047176,-0.09654189954087478,25,150,20,200,10,0.3,30,30,14,True,50,8,0.015,True,200,20
63,2.3355658041796605,1.9040652335747819,0.26154418418144876,0.09592238919973971,2.4700804863186963,-0.06725734106951786,30,200,30,250,20,0.3,20,30,10,True,30,4,0.04,True,50,20
222,2.3347026841819902,1.9533053315215547,0.2732182696664964,0.09854504685664633,2.5004036065858766,-0.08285046120194306,15,75,50,150,20,0.3,15,30,15,False,50,6,,True,200,30
257,2.334460397833261,1.9618256483403391,0.27521915202568636,0.1000876448863403,2.4790852091348725,-0.07231240565080577,30,100,50,200,14,0.33,30,25,15,False,200,3,0.03,False,50,20
885,2.3342210656286593,1.8010119465181098,0.23647184842007785,0.08748381564435859,2.4700308144124135,-0.06790487439187698,25,100,80,250,20,0.15,20,15,12,True,50,4,0.02,False,50,30
221,2.3341112147641248,2.0390705862520537,0.29311070438088294,0.10597488045428831,2.478560392017516,-0.07222458862669556,15,200,30,120,20,0.35,20,25,12,True,30,6,0.02,False,200,20
96,2.333299244803781,2.010436520803867,0.28652982587775555,0.10208311436643945,2.5191071586080147,-0.09290395690211695,30,125,50,200,10,0.15,20,30,11,False,200,6,,True,50,30
802,2.3321534177325414,2.051918783921676,0.2960443706044067,0.10697676152913338,2.477527881450399,-0.07268723185892889,30,200,80,150,14,0.25,15,30,11,True,100,4,0.02,True,200,20
661,2.330554309768666,1.925881739179748,0.2667400742359638,0.09731085103891365,2.478455513824221,-0.07395060202777737,25,125,80,250,10,0.33,30,25,12,True,30,6,0.01,False,200,10
233,2.3295085958325243,1.9720243717318442,0.2776068952474513,0.10110552632244144,2.473643118120644,-0.0720672611440597,20,125,80,120,20,0.3,30,30,13,False,200,4,0.02,False,50,10
840,2.328277504738409,1.9403070420511648,0.2701550189942685,0.09678625492630125,2.519177618444945,-0.0954500568532679,25,100,20,120,20,0.33,20,15,12,True,50,10,0.02,True,100,10
470,2.327362788991879,1.9860474815706917,0.28087715683991243,0.10218700175406839,2.4735564140759174,-0.07309681254201938,15,100,50,200,10,0.27,20,25,12,False,200,10,0.01,False,200,30
455,2.3260423134492765,1.9989388854002785,0.2838705024992505,0.1023684543534388,2.4921557738939013,-0.08305673022231241,15,125,50,150,14,0.15,20,15,10,False,50,4,0.03,False,50,30
205,2.3258733596223116,2.084183868698606,0.3033601495058236,0.10806264848632925,2.5058027108806944,-0.08996467562919142,10,150,50,200,14,0.2,30,25,12,False,200,3,0.02,False,50,30
144,2.3257233289987616,1.9298271482063527,0.26767570249364536,0.09824867551967013,2.463244554657946,-0.06876061282959223,15,100,50,250,14,0.33,30,30,12,True,30,8,0.03,True,200,30
555,2.3252887757632354,1.944870126069562,0.27123187127864723,0.09900199835761422,2.4735468489363766,-0.07412903658657066,15,125,30,250,14,0.33,20,30,12,False,200,3,0.01,True,50,10
91,2.3252299837276826,1.9451105924989307,0.2712885746652365,0.0983419715947529,2.4899407088904977,-0.08235536258140741,10,75,50,200,14,0.35,20,25,11,False,200,10,0.02,True,100,20
702,2.3250156068535985,2.004143381568156,0.2850754743437667,0.10279514127778348,2.491362240745204,-0.08317331694580266,15,150,20,120,20,0.3,20,20,14,True,30,10,0.03,False,50,10
214,2.3248905488917426,1.807037979493838,0.2379628319560374,0.08921578983310527,2.437304479156342,-0.056206965132299724,25,50,50,250,14,0.15,20,30,15,True,30,3,0.02,True,100,10
287,2.3223296433100584,2.025750265494535,0.29005673470578097,0.10500088606199669,2.4780553107507663,-0.07786283372035396,25,100,50,150,20,0.2,15,30,14,False,30,10,0.015,True,100,30
548,2.32152652150162,2.030376179616887,0.29111877579113243,0.10579720905285482,2.467974918629993,-0.0732241985641865,10,150,50,150,14,0.4,15,25,13,False,100,4,0.04,False,100,20
772,2.321151546849527,1.8789381322519045,0.2555124562425928,0.09375384411605713,2.4739042613974536,-0.0763763572739633,25,75,80,250,20,0.35,15,30,15,False,30,6,0.01,False,50,30
275,2.3197821500913323,1.953988144340931,0.2733788245109523,0.10079681018418299,2.4480231550082046,-0.06412050245843615,10,100,30,150,10,0.3,30,25,12,False,100,8,0.02,True,50,10
567,2.3191507307268533,1.7833203187814983,0.23207601033605174,0.08701434888290589,2.4419574108036044,-0.06140334003837555,15,75,80,150,10,0.4,20,15,10,True,30,3,0.02,True,200,30
33,2.3186611874587686,2.0685610638129464,0.29982694761403494,0.10666184340889279,2.511848796150437,-0.09659380434583431,15,200,20,250,20,0.4,15,25,10,True,30,4,0.01,False,100,10
826,2.3185859998867375,1.8992633629318796,0.26039545135221864,0.0967567251985942,2.4401978290852018,-0.060805914599232125,20,100,80,200,20,0.33,20,20,12,False,200,6,0.02,False,200,20
850,2.3183432679469065,1.908279700189637,0.26255086971321395,0.09615334570491935,2.472673973179868,-0.07716535261648083,15,125,50,250,20,0.33,30,15,12,False,100,3,0.03,False,200,10
340,2.318188487832242,2.0449292858870654,0.2944498994448006,0.10581223497098613,2.4919899333889197,-0.08690072277833893,20,125,50,250,20,0.2,20,25,11,False,100,8,0.015,False,100,10
633,2.3165407214147695,2.029097098870302,0.29082527271914915,0.10537854425648137,2.4752032936401083,-0.07933128611266937,20,75,20,150,14,0.15,20,20,10,True,50,10,,True,100,20
488,2.3164355437211537,1.8686299634435728,0.253023078877068,0.0942206378628207,2.441046010335975,-0.06230523330741067,15,125,80,120,14,0.2,30,25,15,False,200,8,0.01,True,50,20
532,2.3162993041280653,1.8996612183281636,0.26049069923969115,0.0965729509097797,2.4454407399190123,-0.06457071789547353,15,75,50,120,10,0.15,20,20,13,False,100,4,0.02,True,200,10
105,2.314600866788716,1.8473695880213812,0.24786093048060187,0.0919846419522668,2.453240880389939,-0.06932000680061134,20,125,80,250,20,0.15,20,20,13,False,50,8,0.03,True,50,20
653,2.3126618525440246,1.9985967163231702,0.2837912115235923,0.10382301370514492,2.458088957363948,-0.0727135524099618,20,200,20,150,20,0.33,15,25,10,False,100,10,0.04,True,50,10
892,2.312083515618661,1.9183974586636976,0.2649618532883764,0.09692644229358825,2.4734058208673937,-0.08066115262436646,10,75,50,250,14,0.25,30,20,11,False,200,3,0.03,True,200,30
820,2.312077459316173,1.872003123714101,0.2538386463276152,0.09419529482287747,2.448586264839308,-0.06825440276156736,10,50,30,200,10,0.3,15,25,13,True,100,3,0.02,False,200,10
211,2.310838876138244,1.752210828448592,0.22427813125880447,0.0848306946271361,2.427758900564921,-0.05846001221333863,10,50,80,150,10,0.33,15,20,10,True,200,4,0.03,True,100,10
0,2.3108358424623123,1.7475353335992516,0.22309854524156147,0.0844608654147775,2.4266074220232965,-0.05788578978049208,10,50,80,150,14,0.3,30,15,12,False,50,10,0.02,False,100,10
133,2.3086714014952,1.9091218207970646,0.26275185184247984,0.09613107773196666,2.4748821711917532,-0.08310538484827656,25,100,80,120,20,0.15,30,25,13,True,100,3,0.03,True,50,30
70,2.3075988794253206,1.926404298692545,0.26686406619766534,0.09814198130170435,2.4592908146414327,-0.07584596760805595,10,150,20,250,20,0.4,30,30,10,True,200,10,0.02,True,50,10
578,2.3061741605440593,2.0213936875212655,0.2890551107603505,0.10526933411772431,2.4646256260513675,-0.07922573275365397,20,200,30,200,20,0.2,15,20,12,False,100,10,0.02,True,200,10
149,2.3058493901124733,1.8464214309536346,0.24762982966543867,0.0923442476409736,2.442042445209628,-0.06809652754857753,25,75,80,150,20,0.4,15,25,12,False,100,4,0.015,False,100,30
370,2.3051452700443256,1.9975964224465164,0.2835593632524924,0.10336382635840138,2.466803113725489,-0.08082892184058177,25,125,50,120,14,0.25,15,20,12,True,100,6,0.01,False,50,10
111,2.304715793134503,2.2405927033792388,0.33783484154596044,0.1154347212859011,2.579071183167466,-0.13717769501648147,30,150,20,150,20,0.35,15,30,11,False,30,10,0.02,False,50,10
273,2.304684521437775,1.7927666837600371,0.23442659901576057,0.08820834586749035,2.4316984901530847,-0.06350698435765478,10,50,50,250,20,0.27,20,20,13,True,200,10,0.01,True,50,20
836,2.3033848302839406,1.8948578691355953,0.25933990811436236,0.09647562077262616,2.438343892262006,-0.0674795309890327,20,75,50,150,20,0.33,20,20,12,False,100,10,,False,50,30
186,2.30197177552869,1.8440284342239954,0.24704623065761266,0.09117608666275313,2.4670209910641514,-0.08252460776773074,25,125,80,200,20,0.2,15,20,14,False,100,8,0.03,True,200,30
713,2.301874464752461,1.9521651275372216,0.2729500850507198,0.10004958933209705,2.4621900849368883,-0.08015781009221346,15,75,30,200,10,0.27,15,30,15,True,30,4,,False,100,10
535,2.3010010606007967,1.9820498332689658,0.2799463928139436,0.10287859793762658,2.4505508968938736,-0.07477491814653836,20,125,80,200,10,0.33,15,30,10,True,200,3,0.01,False,50,30
56,2.2996958241431456,1.808624554345452,0.2383548595155156,0.08875793554818359,2.4529838830700585,-0.07664402946345661,25,125,80,200,10,0.33,20,20,13,True,30,4,0.03,False,50,30
706,2.2993378695052584,2.0693965661080096,0.30001633293723473,0.10785224665285416,2.4866606882883993,-0.0936614093915703,20,75,20,120,10,0.33,20,30,10,False,100,6,0.015,False,100,30
622,2.2991889774678027,1.997408583164466,0.28351581755841737,0.10416840396427864,2.4482246959531877,-0.07451785924269261,10,150,20,250,14,0.35,20,20,13,False,100,6,,False,50,10
705,2.2990909957898094,1.9252291914598794,0.26658520871201263,0.09875441834717638,2.4424189740083424,-0.07166398910926652,15,100,80,200,10,0.33,30,30,13,False,50,3,0.015,True,200,10
623,2.299043566979784,1.9802472761480931,0.2795263146912743,0.10306196030369555,2.443190622017049,-0.0720735275186325,30,150,80,200,10,0.33,20,25,11,False,30,4,0.015,True,100,30
760,2.2985267141044154,1.9719955680419496,0.277600162804837,0.10235101182474456,2.444729051691206,-0.07310116879339534,20,100,20,200,14,0.25,30,25,12,True,30,4,0.01,True,50,20
730,2.298341311425702,1.8726569509282653,0.25399662088216846,0.09553180183230114,2.4169750072427982,-0.05931684790854819,10,100,80,250,14,0.3,30,25,12,True,50,10,0.03,False,200,30
309,2.297799017171074,1.9960993995254332,0.2832122443631244,0.10377475094100595,2.4548377690208323,-0.07851937592487923,10,125,20,250,20,0.25,20,25,14,True,100,3,0.015,True,100,10
537,2.2976363605491885,1.8225090690656807,0.24177624881178494,0.0906211137113644,2.4348418520748565,-0.0686027457628341,20,100,50,200,20,0.35,15,15,11,True,200,4,0.015,False,200,30
553,2.2970492201095585,1.9808202374984498,0.2796598673396271,0.1026129207614818,2.4544489729569734,-0.07869987642370735,15,150,50,200,20,0.15,30,25,12,True,30,10,0.01,True,100,10
494,2.296707380163878,1.9288603032817933,0.26744653465495216,0.09966193036449245,2.427903050126381,-0.06559783498125138,10,125,80,150,14,0.3,20,20,11,False,100,3,0.03,False,200,30
358,2.2966490118923497,1.80325864014073,0.23702810602005586,0.08912843579017896,2.431128948729125,-0.06723996841838775,25,100,80,200,10,0.15,30,15,13,False,200,6,0.01,True,50,30
768,2.295444070752668,2.072644929755451,0.30075218330286146,0.10905186582816585,2.4656878573102334,-0.08512189327878272,15,200,80,250,14,0.3,20,30,12,False,100,8,0.02,False,200,30
153,2.2951671397828184,1.978293781337001,0.2790707851153953,0.10208041324835236,2.4622082514132066,-0.08352055581519424,30,200,30,150,10,0.35,15,20,13,False,100,8,0.03,False,200,30
123,2.295089717168538,1.9902309400012819,0.28184990115746245,0.10402092393724288,2.4390626801921593,-0.07198648151181075,20,150,20,150,14,0.35,15,25,14,True,30,3,,True,100,20
754,2.294647568837769,2.0462059605818497,0.2947413991378014,0.10767497717122369,2.452816686963467,-0.07908455906284884,30,100,20,200,10,0.33,15,25,11,True,200,4,,False,200,10
145,2.2945765445864423,1.9312099237512226,0.2680033293927695,0.09885724468312605,2.4512987748174697,-0.07836111511551369,10,200,50,250,10,0.33,15,30,12,False,100,3,0.015,True,50,10
562,2.292610637746828,1.9347236303970052,0.26883517279517855,0.09943871026301676,2.4441425213388888,-0.07576594179603036,15,125,30,250,10,0.2,15,15,10,False,50,8,0.02,False,200,10
786,2.290855489508817,2.098728828007062,0.3066344035378876,0.11121462043287503,2.4604538834904224,-0.08479919699080252,20,200,50,150,10,0.15,30,20,12,False,50,3,0.03,False,100,10
10,2.2898747987652373,1.820319452543365,0.24123779793015454,0.09112252526556765,2.4171830294198857,-0.06365411532732435,20,75,30,250,14,0.4,20,20,15,False,200,4,0.04,True,200,10
246,2.288857118408691,1.8835303590082142,0.2566186481542978,0.09662373159112513,2.4123647327650506,-0.06175380717817969,25,100,20,150,14,0.33,15,25,10,True,200,6,0.03,False,100,30
526,2.2883954392495403,1.9624448469661515,0.27536434584669367,0.101122710495422,2.4558661841178777,-0.08373537243416884,30,150,80,200,14,0.3,15,20,10,False,100,10,0.02,True,200,10
243,2.288331793975389,2.0953143837909542,0.305867075112763,0.11149592673519601,2.4492563549212463,-0.0804622804729287,20,200,50,120,14,0.4,20,30,14,False,30,10,0.03,False,50,30
677,2.287992275650849,2.038223310223712,0.2929168285869661,0.10668635690236977,2.4613350376652026,-0.08667138100717686,20,75,20,150,10,0.27,20,30,10,False,100,4,0.03,True,100,20
665,2.287946967283609,1.7563645298777237,0.22532438687089207,0.08571600661572698,2.4135321224501274,-0.06279257758325918,10,50,80,150,20,0.3,20,30,15,True,30,10,0.04,True,50,30
198,2.2875570625535264,1.7356794187474864,0.2200983309117781,0.0840071279082442,2.410023142195116,-0.061233039820794644,25,50,50,150,20,0.4,20,20,15,True,200,8,0.02,False,100,10
812,2.287518192744712,1.9569096380028852,0.2740653722956776,0.09946234794577614,2.484943197985263,-0.09871250262027542,20,125,30,120,10,0.15,20,15,10,True,200,3,0.02,True,200,10
650,2.286285415098025,2.0099844279693753,0.28642544381585844,0.10442325797657671,2.464188738760397,-0.08895166183118586,15,150,20,150,20,0.33,30,15,12,False,30,3,0.01,False,100,30
51,2.285809282371237,2.1509735949217146,0.3182771521411518,0.11510963296562451,2.4580920385413125,-0.08614137808503775,30,200,50,150,14,0.25,20,30,13,False,200,10,,False,100,20
688,2.285001857413413,1.8079189244337108,0.23818053222809543,0.09074841335885886,2.399598929117958,-0.0572985358522724,25,75,80,150,14,0.25,15,15,10,False,200,10,0.03,False,200,30
764,2.284902544744555,2.0123507100746654,0.28697161986105035,0.10443144922022125,2.468069482716804,-0.09158346898612457,25,150,30,200,20,0.35,20,30,14,True,50,8,,True,100,10
92,2.2847342762583525,1.8929173098526266,0.2588744581639244,0.09677794366537681,2.4272090934712414,-0.07123740860644445,25,75,30,200,20,0.27,15,15,10,False,200,3,0.03,False,50,10
452,2.2846788414124317,1.9146627276512607,0.2640728443368565,0.09796996515102618,2.440925104308373,-0.07812313144797078,25,75,30,250,10,0.4,15,30,15,True,30,6,,False,100,20
171,2.2837144812018,2.098155045276899,0.30650551309273877,0.11057624384512725,2.473121841279198,-0.09470368003869922,10,200,80,200,14,0.25,30,30,10,False,30,10,0.02,False,50,20
709,2.2836784245535684,2.052913619022993,0.2962710338251864,0.10763762348177763,2.4646027625465745,-0.09046216899650317,20,200,30,200,20,0.15,30,25,11,True,50,4,0.01,True,100,10
791,2.2831240197766665,1.803116590268974,0.2369929490966165,0.08965124087292245,2.4171562049489466,-0.06701609258614005,20,200,30,250,14,0.35,30,15,11,True,100,3,0.04,True,50,10
684,2.282549611052549,2.0700425796322097,0.30016273287945694,0.10962066287185493,2.449328619545025,-0.08338950424623803,20,125,20,250,14,0.3,30,30,13,False,30,3,0.015,False,50,30
109,2.281027894871446,1.9563570863960582,0.27393557354248377,0.10195185884737415,2.4257243623127485,-0.07234823372065102,10,125,80,250,10,0.25,20,30,11,False,200,10,,True,100,10
796,2.2807950185627774,1.8565752772411146,0.25010076475117615,0.09397162341127024,2.4224177864697154,-0.07081138395346898,20,125,80,120,14,0.25,20,20,14,False,100,3,0.02,False,200,30
160,2.2799012493637933,1.7262102953790188,0.2176926861387034,0.08439825411924542,2.3758606376193323,-0.04797969412776948,25,50,80,250,20,0.3,30,15,12,True,200,3,0.01,True,100,20
717,2.2765707467322844,1.7808214554869974,0.23145287441869522,0.08932173665395896,2.375489067418512,-0.04945916034311382,20,75,80,250,14,0.27,15,30,11,True,30,3,0.04,False,100,30
159,2.276502042958592,1.8392565122091413,0.2458810175198396,0.09185695797508356,2.4392383554097243,-0.08136815622556615,25,75,80,250,10,0.2,20,20,12,True,100,4,0.015,False,50,20
199,2.2761996608785373,1.9843763294954153,0.2804882118347032,0.10444625352075113,2.41937784692482,-0.07158909302314131,30,200,80,150,20,0.27,20,30,13,False,100,10,0.01,True,100,20
872,2.275291150976596,1.8478787719956988,0.24798500608715113,0.09256549793132657,2.4394996874006103,-0.08210426821200734,25,100,80,120,10,0.35,15,25,10,True,30,3,,False,50,20
184,2.274747231572676,1.9515181763524836,0.2727978727045879,0.10011839416457553,2.459371987737411,-0.09231237808236725,15,75,30,250,14,0.27,15,25,12,False,100,10,0.02,False,50,10
18,2.27447261468735,1.9939774051062824,0.2827199263496136,0.1035954825413541,2.455201986654574,-0.0903646859836118,25,150,50,250,20,0.35,20,20,10,True,50,4,,False,50,20
881,2.274001438630573,1.8344835660250327,0.24471361961416038,0.09250539148730713,2.4126510434441033,-0.06932480240676508,30,200,30,250,10,0.33,15,20,13,True,30,3,0.01,True,50,30
576,2.2727262159174675,2.1254481010069903,0.3126116534079457,0.11197830223110025,2.4851899106720894,-0.10623184737731095,10,200,50,250,14,0.15,30,25,10,False,30,3,0.02,False,100,30
510,2.2723231176575895,2.0322518700651138,0.29154896568759536,0.10679863508107709,2.448947059905464,-0.0883119711239374,10,200,80,120,20,0.2,15,30,13,True,200,8,0.02,False,50,20
715,2.2721571930059716,1.965892350744342,0.2761722045712558,0.1027729891590857,2.4242307587250775,-0.07603678285955295,15,150,20,200,10,0.2,15,15,10,False,200,4,0.03,True,100,30
72,2.2714641163022424,1.7756720634408836,0.23016701725091937,0.08814097283146147,2.3942720942545073,-0.06140398897613231,30,150,80,250,20,0.35,15,30,10,True,200,8,0.03,True,50,10
621,2.271117206368061,1.855570753356152,0.24985669982033976,0.09385213550854578,2.423301281479154,-0.0760920375555465,30,100,80,250,10,0.33,20,20,11,False,200,10,0.01,True,50,30
227,2.2710284808830776,2.121151880243931,0.31165381848255036,0.11330989180675595,2.450868760339374,-0.08992013972814816,20,150,20,150,10,0.2,30,20,10,True,100,6,0.015,False,50,10
559,2.2709093557796702,2.017544241349937,0.2881689328951522,0.107429688095825,2.4108007122037174,-0.06994567821202347,10,200,50,150,20,0.27,20,25,13,True,30,10,,True,200,30
285,2.270743800334324,1.958650468372285,0.2744741540425055,0.1020355597109145,2.4279617026205167,-0.0786089511430963,30,125,80,150,20,0.35,20,20,10,False,200,8,0.01,False,100,30
604,2.269022203853166,1.9105155274587986,0.263084352097386,0.09866331261161403,2.4165299857621667,-0.07375389095450047,10,125,80,120,20,0.27,20,20,11,False,30,4,0.04,False,200,30
39,2.2688762285197255,1.8908141304562787,0.2583696586529438,0.09719750814579572,2.4130228125594284,-0.07207329201985146,25,125,30,250,10,0.27,30,30,11,False,200,3,0.03,True,50,10
362,2.2686232526545957,2.1168883395956,0.3107020427553224,0.11224940350155287,2.4664913421743715,-0.09893404475988787,30,125,20,200,14,0.2,15,30,11,False,30,4,0.03,False,50,20
57,2.267472899363307,1.8300564807576853,0.2436290777337602,0.09351193965861264,2.378359627537119,-0.055443364086905755,10,100,80,250,20,0.25,15,30,14,True,100,10,0.015,True,50,10
856,2.266198415898309,1.8496400176089398,0.24841400985181195,0.09249239400650633,2.4450689668352776,-0.08943527546848451,15,200,80,120,14,0.27,15,20,12,True,200,4,0.03,True,100,20
299,2.2660332014936526,1.8311569637201983,0.24389882918203476,0.09243386792608851,2.4073619582784,-0.07066437839237372,30,200,80,200,14,0.3,20,30,15,True,200,4,0.04,False,100,20
743,2.265546763995333,2.0490463503047454,0.29538952086799575,0.1083540470341423,2.442741575391573,-0.08859740569812002,10,125,20,250,10,0.25,15,30,12,True,50,6,0.02,False,200,10
258,2.2647068190788744,1.8222168522411966,0.24170441338733872,0.09240760979268503,2.3889119710360647,-0.062102575978595254,20,75,80,150,14,0.4,30,20,11,False,50,8,0.02,False,100,20
68,2.2635751511808166,1.9825902837771234,0.28007229487320595,0.10380904750394619,2.4304600862592305,-0.08344246753920692,10,125,20,150,20,0.4,30,20,14,False,200,4,0.01,True,100,10
631,2.2633203120824623,1.8830563129249978,0.2565045380996154,0.09565504882869985,2.4348713105524578,-0.08577549923499761,10,75,30,120,10,0.35,30,20,13,True,200,10,0.015,True,200,20
