config_id,mean_sharpe,min_sharpe,worst_max_drawdown,sum_pnl_usd,sharpe_2021_2022,sharpe_2023_2025,sharpe_2026,maxdd_2026,trades_total,ema_fast,ema_slow,atr_n,sep_k
4e999fb9c998,3.2515154252100307,0.005913105132100281,-0.25448275862069525,4308.699499999994,0.005913105132100281,2.4166068311982847,7.332026339299707,-0.25448275862069525,1233,50,200,10,0.1
f9da5824a59e,3.2665206919365364,0.09963475989432886,-0.25448275862069525,4400.833999999999,0.09963475989432886,2.4603817152082734,7.2395456007070065,-0.25448275862069525,1222,50,200,10,0.15
0b6bf01bef35,3.3162033680949032,0.12446823074894432,-0.2568221587984897,4390.2914999999975,0.12446823074894432,2.494065741509403,7.330076132026362,-0.2568221587984897,1214,50,200,10,0.2
ccf97daa2e13,3.2985966001973304,0.12573130608019809,-0.2568221587984897,4416.7395,0.12573130608019809,2.560457833478654,7.20960066103314,-0.2568221587984897,1204,50,200,10,0.25
1e044d70cbb1,3.1930191825820926,-0.00786872511690694,-0.25448275862069525,4242.675500000007,-0.00786872511690694,2.404055817279097,7.182870455584088,-0.25448275862069525,1241,50,200,14,0.05
83fa45c45391,3.270850553339694,0.040956391161311424,-0.25448275862069525,4377.412499999997,0.040956391161311424,2.439568929558063,7.332026339299707,-0.25448275862069525,1229,50,200,14,0.1
fea1c764f57c,3.265288271001962,0.08008553296247721,-0.25448275862069525,4407.879999999999,0.08008553296247721,2.4762336793364024,7.2395456007070065,-0.25448275862069525,1220,50,200,14,0.15
dd9561bd5ce1,3.3301348411445595,0.16411831780186006,-0.2568221587984897,4461.801000000003,0.16411831780186006,2.4962100736054564,7.330076132026362,-0.2568221587984897,1213,50,200,14,0.2
efba203b7e2c,3.296280804632443,0.1468581200542325,-0.2568221587984897,4410.719000000004,0.1468581200542325,2.5366306877292844,7.205353606113813,-0.2568221587984897,1203,50,200,14,0.25
17a9ecaa11c9,3.1817161648264456,-0.015060753501883113,-0.25448275862069525,4209.670000000002,-0.015060753501883113,2.3773387923971323,7.182870455584088,-0.25448275862069525,1240,50,200,20,0.05
