variant,period,peak_ts,trough_ts,recover_ts,depth,duration_bars,time_to_trough_bars
baseline_no_shock,2023-2025,2025-04-02 23:50:00+00:00,2025-04-03 00:20:00+00:00,2025-04-09 13:40:00+00:00,-0.019481709070113706,1270,6
baseline_no_shock,2023-2025,2025-04-09 13:40:00+00:00,2025-04-09 13:45:00+00:00,2025-04-09 13:55:00+00:00,-0.0013896132643930192,3,1
baseline_no_shock,2023-2025,2025-04-09 13:55:00+00:00,2025-04-09 14:10:00+00:00,2025-04-09 14:20:00+00:00,-0.0014651531797609252,5,3
baseline_no_shock,2023-2025,2025-04-09 14:30:00+00:00,2025-04-09 15:05:00+00:00,2025-04-09 15:25:00+00:00,-0.0070241460152261626,11,7
baseline_no_shock,2023-2025,2025-04-09 15:25:00+00:00,2025-04-09 15:45:00+00:00,2025-04-09 16:00:00+00:00,-0.00273452002187613,7,4
baseline_no_shock,2023-2025,2025-04-09 16:00:00+00:00,2025-04-09 16:10:00+00:00,2025-04-09 16:15:00+00:00,-0.001121643327175459,3,2
baseline_no_shock,2023-2025,2025-04-09 16:15:00+00:00,2025-04-09 16:25:00+00:00,2025-04-09 16:50:00+00:00,-0.001623100551632728,7,2
baseline_no_shock,2023-2025,2025-04-09 17:00:00+00:00,2025-04-09 17:10:00+00:00,2025-04-09 17:20:00+00:00,-0.0032620292718211763,4,2
baseline_no_shock,2023-2025,2025-04-09 17:20:00+00:00,2025-04-09 18:15:00+00:00,2025-04-10 00:25:00+00:00,-0.017747447817878625,73,11
baseline_no_shock,2023-2025,2025-04-10 00:35:00+00:00,2025-04-10 01:40:00+00:00,2025-04-10 02:05:00+00:00,-0.014753201211879174,18,13
baseline_no_shock,2023-2025,2025-04-10 02:10:00+00:00,2025-04-10 02:15:00+00:00,2025-04-10 02:20:00+00:00,-0.005576763168538612,2,1
baseline_no_shock,2023-2025,2025-04-10 02:25:00+00:00,2025-04-10 02:30:00+00:00,2025-04-10 02:40:00+00:00,-0.00204473817820805,3,1
baseline_no_shock,2023-2025,2025-04-10 02:40:00+00:00,2025-04-10 02:45:00+00:00,2025-04-10 02:50:00+00:00,-0.00201887104039733,2,1
baseline_no_shock,2023-2025,2025-04-10 02:50:00+00:00,2025-04-10 02:55:00+00:00,2025-04-10 03:00:00+00:00,-1.2963364667162303e-05,2,1
baseline_no_shock,2023-2025,2025-04-10 03:00:00+00:00,2025-04-10 03:05:00+00:00,2025-04-10 03:15:00+00:00,-0.0029447600947496433,3,1
baseline_no_shock,2023-2025,2025-04-10 03:15:00+00:00,2025-04-10 03:20:00+00:00,2025-04-10 03:25:00+00:00,-0.0016681718808828627,2,1
baseline_no_shock,2023-2025,2025-04-10 03:25:00+00:00,2025-04-10 03:30:00+00:00,2025-04-10 03:35:00+00:00,-0.0028348822410471097,2,1
baseline_no_shock,2023-2025,2025-04-10 03:35:00+00:00,2025-04-10 03:45:00+00:00,2025-04-10 05:05:00+00:00,-0.005455119554828025,18,2
baseline_no_shock,2023-2025,2025-04-10 05:05:00+00:00,2025-04-10 08:00:00+00:00,2025-04-10 14:40:00+00:00,-0.018512949667330747,115,35
baseline_no_shock,2023-2025,2025-04-10 14:40:00+00:00,2025-04-10 14:50:00+00:00,2025-04-10 15:00:00+00:00,-0.000866866031619784,4,2
baseline_no_shock,2023-2025,2025-04-10 15:05:00+00:00,2025-04-10 15:10:00+00:00,2025-04-10 15:20:00+00:00,-0.0009576020622920067,3,1
baseline_no_shock,2023-2025,2025-04-10 15:30:00+00:00,2025-04-10 15:35:00+00:00,2025-04-10 15:40:00+00:00,-0.002168821580113778,2,1
baseline_no_shock,2023-2025,2025-04-10 15:40:00+00:00,2025-04-10 17:10:00+00:00,2025-04-10 18:50:00+00:00,-0.008762918643997697,38,18
baseline_no_shock,2023-2025,2025-04-10 18:50:00+00:00,2025-04-10 18:55:00+00:00,2025-04-10 19:05:00+00:00,-0.0008056351322890398,3,1
baseline_no_shock,2023-2025,2025-04-10 19:05:00+00:00,2025-04-10 19:10:00+00:00,2025-04-10 19:35:00+00:00,-0.0025151926087999543,6,1
baseline_no_shock,2023-2025,2025-04-10 19:35:00+00:00,2025-04-10 19:40:00+00:00,2025-04-10 19:55:00+00:00,-0.0016739380110319946,4,1
baseline_no_shock,2023-2025,2025-04-10 19:55:00+00:00,2025-04-10 20:00:00+00:00,2025-04-10 20:10:00+00:00,-0.0022018528528363612,3,1
baseline_no_shock,2023-2025,2025-04-10 20:10:00+00:00,2025-04-10 20:40:00+00:00,2025-04-10 22:05:00+00:00,-0.003289822594679026,11,6
baseline_no_shock,2023-2025,2025-04-10 22:15:00+00:00,2025-04-10 22:20:00+00:00,2025-04-10 22:25:00+00:00,-0.0006477123937550511,2,1
baseline_no_shock,2023-2025,2025-04-10 22:25:00+00:00,2025-04-10 22:30:00+00:00,2025-04-10 22:35:00+00:00,-0.00023838063184788982,2,1
baseline_no_shock,2023-2025,2025-04-10 22:50:00+00:00,2025-04-10 22:55:00+00:00,2025-04-10 23:00:00+00:00,-0.0009817115752415173,2,1
baseline_no_shock,2023-2025,2025-04-10 23:05:00+00:00,2025-04-10 23:15:00+00:00,2025-04-10 23:55:00+00:00,-0.0026617490485350004,10,2
baseline_no_shock,2023-2025,2025-04-10 23:55:00+00:00,2025-04-11 00:10:00+00:00,2025-04-11 00:15:00+00:00,-0.0018528913508208955,4,3
baseline_no_shock,2023-2025,2025-04-11 00:25:00+00:00,2025-04-11 00:30:00+00:00,2025-04-11 00:35:00+00:00,-0.0017830989841778333,2,1
baseline_no_shock,2023-2025,2025-04-11 00:45:00+00:00,2025-04-11 00:55:00+00:00,2025-04-11 01:05:00+00:00,-0.0032066902254007656,4,2
baseline_no_shock,2023-2025,2025-04-11 01:05:00+00:00,2025-04-11 01:20:00+00:00,2025-04-11 01:50:00+00:00,-0.003008517410105105,9,3
baseline_no_shock,2023-2025,2025-04-11 01:50:00+00:00,2025-04-11 02:00:00+00:00,2025-04-11 02:15:00+00:00,-0.003572669638418513,5,2
baseline_no_shock,2023-2025,2025-04-11 02:25:00+00:00,2025-04-11 02:30:00+00:00,2025-04-11 02:50:00+00:00,-0.0010005650493909446,5,1
baseline_no_shock,2023-2025,2025-04-11 02:50:00+00:00,2025-04-11 03:05:00+00:00,2025-04-11 03:30:00+00:00,-0.001567180784993627,8,3
baseline_no_shock,2023-2025,2025-04-11 03:30:00+00:00,2025-04-11 05:45:00+00:00,2025-04-11 09:55:00+00:00,-0.012468978021143329,77,27
baseline_no_shock,2023-2025,2025-04-11 09:55:00+00:00,2025-04-11 10:05:00+00:00,2025-04-11 10:10:00+00:00,-0.002278553000709782,3,2
baseline_no_shock,2023-2025,2025-04-11 10:15:00+00:00,2025-04-11 10:55:00+00:00,2025-04-11 13:10:00+00:00,-0.01912908582866668,35,8
baseline_no_shock,2023-2025,2025-04-11 13:10:00+00:00,2025-04-11 13:25:00+00:00,2025-04-11 13:35:00+00:00,-0.005356113458823919,5,3
baseline_no_shock,2023-2025,2025-04-11 13:35:00+00:00,2025-04-11 13:40:00+00:00,2025-04-11 13:45:00+00:00,-0.005769778442973439,2,1
baseline_no_shock,2023-2025,2025-04-11 13:45:00+00:00,2025-04-11 14:00:00+00:00,2025-04-11 15:55:00+00:00,-0.01339858552681572,26,3
baseline_no_shock,2023-2025,2025-04-11 15:55:00+00:00,2025-04-11 16:00:00+00:00,2025-04-11 16:10:00+00:00,-0.0005912618883675558,3,1
baseline_no_shock,2023-2025,2025-04-11 16:15:00+00:00,2025-04-11 16:55:00+00:00,2025-04-15 04:00:00+00:00,-0.01702932363461107,405,8
baseline_no_shock,2023-2025,2025-04-15 04:05:00+00:00,2025-04-15 04:10:00+00:00,2025-04-15 04:30:00+00:00,-0.0005655508239624796,5,1
baseline_no_shock,2023-2025,2025-04-15 04:30:00+00:00,2025-04-15 04:40:00+00:00,2025-04-15 04:45:00+00:00,-0.001208467135224156,3,2
baseline_no_shock,2023-2025,2025-04-15 05:00:00+00:00,2025-04-15 11:00:00+00:00,2025-04-15 23:40:00+00:00,-0.0118722181512938,212,72
baseline_no_shock,2023-2025,2025-04-15 23:40:00+00:00,2025-04-15 23:55:00+00:00,2025-04-16 00:00:00+00:00,-0.0028359184187178865,4,3
baseline_no_shock,2023-2025,2025-04-16 00:05:00+00:00,2025-04-16 00:10:00+00:00,2025-04-16 00:20:00+00:00,-0.0025324850787353803,3,1
baseline_no_shock,2023-2025,2025-04-16 00:20:00+00:00,2025-04-16 00:25:00+00:00,2025-04-16 00:30:00+00:00,-0.0006986599056851839,2,1
baseline_no_shock,2023-2025,2025-04-16 00:40:00+00:00,2025-04-16 00:45:00+00:00,2025-04-16 00:50:00+00:00,-0.0005187266346825536,2,1
baseline_no_shock,2023-2025,2025-04-16 00:50:00+00:00,2025-04-16 01:00:00+00:00,2025-04-16 01:05:00+00:00,-0.0025070106044546847,3,2
baseline_no_shock,2023-2025,2025-04-16 01:05:00+00:00,2025-04-16 01:35:00+00:00,2025-04-16 02:10:00+00:00,-0.011112624028743467,13,6
baseline_no_shock,2023-2025,2025-04-16 02:10:00+00:00,2025-04-16 03:00:00+00:00,2025-04-16 03:30:00+00:00,-0.004396246779180268,16,10
baseline_no_shock,2023-2025,2025-04-16 03:35:00+00:00,2025-04-16 03:40:00+00:00,2025-04-16 03:50:00+00:00,-0.000362457525753368,3,1
baseline_no_shock,2023-2025,2025-04-16 04:00:00+00:00,2025-04-16 04:35:00+00:00,2025-04-16 04:55:00+00:00,-0.008508497986321695,11,7
baseline_no_shock,2023-2025,2025-04-16 05:10:00+00:00,2025-04-16 05:15:00+00:00,2025-04-16 05:20:00+00:00,-9.080719303500295e-05,2,1
baseline_no_shock,2023-2025,2025-04-16 05:25:00+00:00,2025-04-16 05:30:00+00:00,2025-04-16 05:35:00+00:00,-0.0002601621914170016,2,1
baseline_no_shock,2023-2025,2025-04-16 05:35:00+00:00,2025-04-16 06:05:00+00:00,2025-04-16 06:35:00+00:00,-0.0036006766911078625,12,6
baseline_no_shock,2023-2025,2025-04-16 06:35:00+00:00,2025-04-16 06:45:00+00:00,2025-04-16 07:05:00+00:00,-0.0034666827030218617,6,2
baseline_no_shock,2023-2025,2025-04-16 07:05:00+00:00,2025-04-16 07:10:00+00:00,2025-04-16 07:15:00+00:00,-0.0022763496300339803,2,1
baseline_no_shock,2023-2025,2025-04-16 07:15:00+00:00,2025-04-16 07:20:00+00:00,2025-04-16 07:30:00+00:00,-0.0021315954560966466,3,1
baseline_no_shock,2023-2025,2025-04-16 07:30:00+00:00,2025-04-16 07:45:00+00:00,2025-04-16 07:50:00+00:00,-0.0017183968368336133,4,3
baseline_no_shock,2023-2025,2025-04-16 07:50:00+00:00,2025-04-16 07:55:00+00:00,2025-04-16 08:00:00+00:00,-0.0011147317075458352,2,1
baseline_no_shock,2023-2025,2025-04-16 08:05:00+00:00,2025-04-16 08:10:00+00:00,2025-04-16 08:15:00+00:00,-0.0013453199003530258,2,1
baseline_no_shock,2023-2025,2025-04-16 08:25:00+00:00,2025-04-16 08:45:00+00:00,2025-04-16 14:05:00+00:00,-0.01664385212152053,68,4
baseline_no_shock,2023-2025,2025-04-16 14:10:00+00:00,2025-04-16 15:10:00+00:00,2025-04-16 15:40:00+00:00,-0.007082702419582532,18,12
baseline_no_shock,2023-2025,2025-04-16 15:55:00+00:00,2025-04-16 16:00:00+00:00,2025-04-16 16:20:00+00:00,-0.0020695783836554016,5,1
baseline_no_shock,2023-2025,2025-04-16 16:30:00+00:00,2025-04-16 16:45:00+00:00,2025-04-16 18:05:00+00:00,-0.007341250697418755,19,3
baseline_no_shock,2023-2025,2025-04-16 18:05:00+00:00,2025-04-16 18:10:00+00:00,2025-04-16 18:25:00+00:00,-0.0026995194626583396,4,1
baseline_no_shock,2023-2025,2025-04-16 18:30:00+00:00,2025-04-16 18:35:00+00:00,2025-04-16 18:40:00+00:00,-0.000322646888792133,2,1
baseline_no_shock,2023-2025,2025-04-16 18:40:00+00:00,2025-04-16 18:45:00+00:00,2025-04-16 18:50:00+00:00,-0.0005008558184077527,2,1
baseline_no_shock,2023-2025,2025-04-16 18:50:00+00:00,2025-04-16 19:00:00+00:00,2025-04-16 19:10:00+00:00,-0.0014970292496778725,4,2
baseline_no_shock,2023-2025,2025-04-16 19:10:00+00:00,2025-04-16 20:15:00+00:00,2025-04-16 21:00:00+00:00,-0.0060018262808089196,22,13
baseline_no_shock,2023-2025,2025-04-16 22:15:00+00:00,2025-04-17 00:45:00+00:00,2025-04-17 01:20:00+00:00,-0.008629389653508124,37,30
baseline_no_shock,2023-2025,2025-04-17 01:20:00+00:00,2025-04-17 01:55:00+00:00,2025-04-21 02:00:00+00:00,-0.024698533704791248,284,7
baseline_no_shock,2023-2025,2025-04-21 02:05:00+00:00,2025-04-21 02:15:00+00:00,2025-04-21 02:20:00+00:00,-0.0013949823271071082,3,2
baseline_no_shock,2023-2025,2025-04-21 02:30:00+00:00,2025-04-21 02:35:00+00:00,2025-04-21 02:40:00+00:00,-0.0007840651087663852,2,1
baseline_no_shock,2023-2025,2025-04-21 02:40:00+00:00,2025-04-21 02:45:00+00:00,2025-04-21 02:55:00+00:00,-0.0008237266062579574,3,1
baseline_no_shock,2023-2025,2025-04-21 03:00:00+00:00,2025-04-21 04:20:00+00:00,2025-04-21 06:00:00+00:00,-0.009225329320420417,36,16
baseline_no_shock,2023-2025,2025-04-21 06:25:00+00:00,2025-04-21 06:35:00+00:00,2025-04-21 06:40:00+00:00,-0.0006085864873762725,3,2
baseline_no_shock,2023-2025,2025-04-21 07:10:00+00:00,2025-04-21 07:15:00+00:00,2025-04-21 07:20:00+00:00,-0.0006877225623657113,2,1
baseline_no_shock,2023-2025,2025-04-21 07:25:00+00:00,2025-04-21 08:00:00+00:00,2025-04-21 09:30:00+00:00,-0.007715561822602024,25,7
baseline_no_shock,2023-2025,2025-04-21 09:30:00+00:00,2025-04-21 09:50:00+00:00,2025-04-21 10:15:00+00:00,-0.002205459417145894,9,4
baseline_no_shock,2023-2025,2025-04-21 10:20:00+00:00,2025-04-21 11:15:00+00:00,2025-04-21 11:40:00+00:00,-0.006177967537253193,16,11
baseline_no_shock,2023-2025,2025-04-21 11:55:00+00:00,2025-04-21 12:15:00+00:00,2025-04-21 12:20:00+00:00,-0.0015781270128004676,5,4
baseline_no_shock,2023-2025,2025-04-21 12:20:00+00:00,2025-04-21 12:30:00+00:00,2025-04-21 12:45:00+00:00,-0.0059853704790385764,5,2
baseline_no_shock,2023-2025,2025-04-21 13:10:00+00:00,2025-04-21 13:35:00+00:00,2025-04-21 13:50:00+00:00,-0.01000062005294744,8,5
baseline_no_shock,2023-2025,2025-04-21 13:55:00+00:00,2025-04-21 14:00:00+00:00,2025-04-21 14:05:00+00:00,-0.0028149251819660215,2,1
baseline_no_shock,2023-2025,2025-04-21 14:10:00+00:00,2025-04-21 17:20:00+00:00,2025-04-21 22:20:00+00:00,-0.014784297425023185,86,38
baseline_no_shock,2023-2025,2025-04-21 22:25:00+00:00,2025-04-21 22:40:00+00:00,2025-04-21 23:20:00+00:00,-0.003029670961882669,11,3
baseline_no_shock,2023-2025,2025-04-21 23:20:00+00:00,2025-04-21 23:25:00+00:00,2025-04-21 23:30:00+00:00,-0.0024629226179827546,2,1
baseline_no_shock,2023-2025,2025-04-21 23:30:00+00:00,2025-04-21 23:35:00+00:00,2025-04-21 23:45:00+00:00,-0.0007023657182460008,3,1
baseline_no_shock,2023-2025,2025-04-21 23:45:00+00:00,2025-04-22 00:15:00+00:00,2025-04-22 01:35:00+00:00,-0.01757956571630004,22,6
baseline_no_shock,2023-2025,2025-04-22 01:55:00+00:00,2025-04-22 02:10:00+00:00,2025-04-22 02:25:00+00:00,-0.006476368714627534,6,3
baseline_no_shock,2023-2025,2025-04-22 03:30:00+00:00,2025-04-22 03:35:00+00:00,2025-04-22 03:45:00+00:00,-0.0017816667874090975,3,1
baseline_no_shock,2023-2025,2025-04-22 03:45:00+00:00,2025-04-22 05:25:00+00:00,2025-04-22 05:55:00+00:00,-0.008471263997751222,26,20
baseline_no_shock,2023-2025,2025-04-22 06:00:00+00:00,2025-04-22 06:05:00+00:00,2025-04-22 06:15:00+00:00,-0.0030174462944619895,3,1
baseline_no_shock,2023-2025,2025-04-22 06:15:00+00:00,2025-04-28 22:20:00+00:00,2025-05-06 01:40:00+00:00,-0.04093538438639455,2703,1284
baseline_no_shock,2023-2025,2025-05-06 01:45:00+00:00,2025-05-06 01:55:00+00:00,2025-05-06 02:00:00+00:00,-0.002745544132314204,3,2
baseline_no_shock,2023-2025,2025-05-06 02:00:00+00:00,2025-05-06 02:05:00+00:00,2025-05-06 02:10:00+00:00,-0.0014420650371329558,2,1
baseline_no_shock,2023-2025,2025-05-06 02:20:00+00:00,2025-05-06 05:45:00+00:00,2025-05-06 13:00:00+00:00,-0.022701216800193214,128,41
baseline_no_shock,2023-2025,2025-05-06 13:05:00+00:00,2025-05-06 13:10:00+00:00,2025-05-06 13:15:00+00:00,-0.0007716891391383873,2,1
baseline_no_shock,2023-2025,2025-05-06 13:30:00+00:00,2025-05-06 13:40:00+00:00,2025-05-06 13:50:00+00:00,-0.005733387653202304,4,2
baseline_no_shock,2023-2025,2025-05-06 13:50:00+00:00,2025-05-06 14:45:00+00:00,2025-05-06 15:35:00+00:00,-0.011903395616259638,21,11
baseline_no_shock,2023-2025,2025-05-06 15:35:00+00:00,2025-05-06 15:55:00+00:00,2025-05-06 16:25:00+00:00,-0.003237046149724976,10,4
baseline_no_shock,2023-2025,2025-05-06 16:35:00+00:00,2025-05-06 16:40:00+00:00,2025-05-06 16:45:00+00:00,-9.094954355104434e-05,2,1
baseline_no_shock,2023-2025,2025-05-06 16:55:00+00:00,2025-05-06 17:00:00+00:00,2025-05-06 17:10:00+00:00,-0.0012951242597907253,3,1
baseline_no_shock,2023-2025,2025-05-06 17:10:00+00:00,2025-05-06 17:15:00+00:00,2025-05-06 17:20:00+00:00,-0.0012197864100382816,2,1
baseline_no_shock,2023-2025,2025-05-06 17:25:00+00:00,2025-05-06 17:35:00+00:00,2025-05-06 17:40:00+00:00,-0.0005719333252842684,3,2
baseline_no_shock,2023-2025,2025-05-06 17:45:00+00:00,2025-05-06 18:05:00+00:00,2025-05-06 19:40:00+00:00,-0.003308105962309571,23,4
baseline_no_shock,2023-2025,2025-05-06 19:55:00+00:00,2025-05-06 20:00:00+00:00,2025-05-06 20:10:00+00:00,-3.3273784350695834e-05,3,1
baseline_no_shock,2023-2025,2025-05-06 20:10:00+00:00,2025-05-06 20:25:00+00:00,2025-05-06 20:30:00+00:00,-0.0030790419324945306,4,3
baseline_no_shock,2023-2025,2025-05-06 20:40:00+00:00,2025-05-06 20:45:00+00:00,2025-05-06 20:50:00+00:00,-0.0008517862155800193,2,1
baseline_no_shock,2023-2025,2025-05-06 20:55:00+00:00,2025-05-20 13:20:00+00:00,2025-05-23 11:50:00+00:00,-0.06215661393062255,3479,2669
baseline_no_shock,2023-2025,2025-05-23 11:50:00+00:00,2025-05-23 11:55:00+00:00,2025-05-23 12:00:00+00:00,-0.002162199051585434,2,1
baseline_no_shock,2023-2025,2025-05-23 12:10:00+00:00,2025-05-23 12:20:00+00:00,2025-05-23 12:25:00+00:00,-0.0019386957389252446,3,2
baseline_no_shock,2023-2025,2025-05-23 12:25:00+00:00,2025-05-23 12:30:00+00:00,2025-05-23 12:35:00+00:00,-0.002727344077019689,2,1
baseline_no_shock,2023-2025,2025-05-23 12:40:00+00:00,2025-05-23 12:55:00+00:00,2025-05-23 13:05:00+00:00,-0.004171140474192092,5,3
baseline_no_shock,2023-2025,2025-05-23 13:05:00+00:00,2025-05-23 14:00:00+00:00,2025-05-23 16:00:00+00:00,-0.01306552471385336,35,11
baseline_no_shock,2023-2025,2025-05-23 16:00:00+00:00,2025-05-23 16:10:00+00:00,2025-05-23 16:35:00+00:00,-0.002365617952700849,7,2
baseline_no_shock,2023-2025,2025-05-23 16:35:00+00:00,2025-05-23 16:40:00+00:00,2025-05-23 16:45:00+00:00,-0.00011467208170079513,2,1
baseline_no_shock,2023-2025,2025-05-23 16:45:00+00:00,2025-05-23 17:10:00+00:00,2025-05-23 17:30:00+00:00,-0.00283723306798378,9,5
baseline_no_shock,2023-2025,2025-05-23 17:30:00+00:00,2025-06-02 03:40:00+00:00,2025-06-02 07:20:00+00:00,-0.02422401232039273,1504,1460
baseline_no_shock,2023-2025,2025-06-02 07:25:00+00:00,2025-06-02 07:30:00+00:00,2025-06-02 07:35:00+00:00,-0.0018463788230994593,2,1
baseline_no_shock,2023-2025,2025-06-02 07:35:00+00:00,2025-06-02 09:40:00+00:00,2025-06-02 11:40:00+00:00,-0.007572806991437919,49,25
baseline_no_shock,2023-2025,2025-06-02 11:40:00+00:00,2025-06-02 12:05:00+00:00,2025-06-02 12:20:00+00:00,-0.002874784714155809,8,5
baseline_no_shock,2023-2025,2025-06-02 12:25:00+00:00,2025-06-02 13:10:00+00:00,2025-06-02 13:45:00+00:00,-0.005245668544777371,16,9
baseline_no_shock,2023-2025,2025-06-02 13:45:00+00:00,2025-06-02 13:50:00+00:00,2025-06-02 13:55:00+00:00,-0.0005077832241278113,2,1
baseline_no_shock,2023-2025,2025-06-02 13:55:00+00:00,2025-06-02 14:10:00+00:00,2025-06-02 14:15:00+00:00,-0.0028282423904449905,4,3
baseline_no_shock,2023-2025,2025-06-02 14:20:00+00:00,2025-06-02 14:30:00+00:00,2025-06-02 14:45:00+00:00,-0.0030320656174350757,5,2
baseline_no_shock,2023-2025,2025-06-02 14:45:00+00:00,2025-06-02 15:35:00+00:00,2025-06-02 16:05:00+00:00,-0.003042126189372385,16,10
baseline_no_shock,2023-2025,2025-06-02 16:05:00+00:00,2025-06-02 16:55:00+00:00,2025-06-02 18:55:00+00:00,-0.005527793055660202,34,10
baseline_no_shock,2023-2025,2025-06-02 18:55:00+00:00,2025-06-02 19:05:00+00:00,2025-06-02 19:10:00+00:00,-0.0006491952305660575,3,2
baseline_no_shock,2023-2025,2025-06-02 19:10:00+00:00,2025-06-02 19:30:00+00:00,2025-06-02 19:40:00+00:00,-0.0005790070586603191,6,4
baseline_no_shock,2023-2025,2025-06-02 19:55:00+00:00,2025-06-02 20:00:00+00:00,2025-06-02 20:05:00+00:00,-9.548471862541597e-05,2,1
baseline_no_shock,2023-2025,2025-06-02 20:05:00+00:00,2025-06-02 20:35:00+00:00,2025-06-02 20:50:00+00:00,-0.0012317411090252417,9,6
baseline_no_shock,2023-2025,2025-06-02 20:55:00+00:00,2025-06-02 21:00:00+00:00,2025-06-02 22:05:00+00:00,-0.0006966947401775281,2,1
baseline_no_shock,2023-2025,2025-06-02 22:30:00+00:00,2025-06-02 22:35:00+00:00,2025-06-02 23:00:00+00:00,-0.0008729893854371173,6,1
baseline_no_shock,2023-2025,2025-06-02 23:00:00+00:00,2025-06-12 11:40:00+00:00,2025-09-03 17:00:00+00:00,-0.04082795104154047,18323,2084
baseline_no_shock,2023-2025,2025-09-03 17:00:00+00:00,2025-09-03 17:10:00+00:00,2025-09-03 17:35:00+00:00,-0.0011234970062758975,7,2
baseline_no_shock,2023-2025,2025-09-03 17:35:00+00:00,2025-09-03 17:40:00+00:00,2025-09-03 17:45:00+00:00,-7.905795802154447e-05,2,1
baseline_no_shock,2023-2025,2025-09-03 17:55:00+00:00,2025-09-03 18:00:00+00:00,2025-09-03 18:10:00+00:00,-0.0006674521522408439,3,1
baseline_no_shock,2023-2025,2025-09-03 18:15:00+00:00,2025-09-08 10:55:00+00:00,2025-09-15 16:00:00+00:00,-0.02569209283171181,2181,740
baseline_no_shock,2023-2025,2025-09-15 16:00:00+00:00,2025-09-15 16:05:00+00:00,2025-09-15 16:10:00+00:00,-0.0005356792302352309,2,1
baseline_no_shock,2023-2025,2025-09-15 16:10:00+00:00,2025-09-15 16:15:00+00:00,2025-09-15 16:25:00+00:00,-0.000701970648813055,3,1
baseline_no_shock,2023-2025,2025-09-15 16:35:00+00:00,2025-09-15 18:55:00+00:00,2025-09-16 06:40:00+00:00,-0.005394670241748223,157,28
baseline_no_shock,2023-2025,2025-09-16 07:00:00+00:00,2025-09-16 08:00:00+00:00,2025-09-16 08:15:00+00:00,-0.004414012950107571,15,12
baseline_no_shock,2023-2025,2025-09-16 08:15:00+00:00,2025-09-16 08:35:00+00:00,2025-09-16 09:25:00+00:00,-0.002239010199414526,14,4
baseline_no_shock,2023-2025,2025-09-16 09:25:00+00:00,2025-09-16 09:30:00+00:00,2025-09-16 09:55:00+00:00,-0.00124244892301828,6,1
baseline_no_shock,2023-2025,2025-09-16 10:00:00+00:00,2025-09-16 11:25:00+00:00,2025-09-16 11:55:00+00:00,-0.004570040313058854,23,17
baseline_no_shock,2023-2025,2025-09-16 11:55:00+00:00,2025-09-16 13:05:00+00:00,2025-09-17 18:10:00+00:00,-0.007254713208463159,351,14
baseline_no_shock,2023-2025,2025-09-17 18:10:00+00:00,2025-09-17 18:55:00+00:00,2025-09-22 09:20:00+00:00,-0.03642967620488036,722,9
